prompt,prompt_len,target
"The leading actress nod went to energetic newcomer Marissa Jaret Winokur as Edna's daughter Tracy. | Marissa Jaret Winokur, as Tracy, won for best actress in a musical.",41,4.0
A black dog is running in the grass. | A boy running through green grass.,18,1.0
At least 11 more cases in Indiana and three in Illinois are suspected. | There’s also at least three suspected cases in Illinois and 11 in Indiana.,36,5.0
A person sitting on a motorcycle while a man stands by. | A man stands next to a helmeted man on a motorcycle in an empty parking lot.,33,3.0
Bollywood cuts costs by a third as rupee collapse bites | Bollywood cuts costs as rupee crisis bites,19,4.2
A black and white photo of a woman showing a horse. | a black and white photo of cows in their stalls.,25,1.4
Blitzbokke ousted by Fiji | Blitzbokke beaten by NZ,14,2.0
Chinese general's son gets 10 years jail for rape | Son of Chinese army singers gets 10 years' jail for gang rape,30,3.4
A man is swinging on a rope above the water. | A man in warm clothes swinging on monkey bars at night.,25,1.6
the conventional forces in europe treaty was signed by russian and nato members in 1990. | the conventional forces in europe treaty was amended in 1999.,37,2.2
Mali future interim president readies to take office | Pope rips into dissident priests on celibacy,20,0.0
"The federal and local governments remained largely shut down in the aftermath of Hurricane Isabel, as were schools, and much of the region's transportation network was slowed. | In the aftermath of Hurricane Isabel, federal and local governments remained shut down, as did schools and many businesses.",56,3.25
Has Annie ever used her sexuality like that? | One word: Zombies Has Annie ever used her sexuality like that?,24,3.8
A boy takes off his sunglasses. | A boy is screaming.,14,0.5
Hamas Urges Hizbullah to Pull Fighters Out of Syria | Hamas calls on Hezbollah to pull forces out of Syria,25,5.0
8 arrested after deadly Bangladesh building collapse | Four arrested as Bangladesh building toll rises to 352,21,2.4
The skinny cows are standing on the grass. | The white ducks are standing on the ground.,20,0.6
Russia warns it will respond if interests attacked in Ukraine | Russia warns it will 'respond' if interests in Ukraine attacked,24,5.0
White House in damage control over Obama Supreme Court remarks | Fact check: Obama's Supreme Court remarks,21,3.6
"""Fairies don't exist"" - fine. | ""Satyrs don't exist"" - fine.",25,1.2
Red Cross worker killed in Pakistan | Kidnapped UK aid worker killed in Pakistan,17,2.2
"Syrian forces shoot civilians on bus | Syrian forces, rebels clash near Turkey",16,0.8
India starts voting in world's largest election | India voters kick off world‚Äôs biggest election,21,5.0
G7 'to intensify Russia sanctions' | Ukraine Fears Russian Invasion,14,0.6
North Korea reportedly test-fires short-range missiles | North Korea launches short-range missiles,19,4.0
X'mas cruise passengers hit by Norovirus | Missing cruise passenger is a NSW ambo,20,0.0
Syrian Arab Republic (the): Syrian Arab Republic: Syrian Refugees (as of 28 June 2012) | Syrian Arab Republic (the): More than 70 killed in Syria ahead of Annan return,46,1.2
HRW: Jordan biased against Palestinians from Syria | Jordan biased over Palestinians from Syria,17,4.2
south korea launches new bullet train reaching 300 kph. | south korea has had a bullet train system since the 1980s.,33,2.0
A animal is eating. | The animal is hopping.,12,0.4
Obama signs up for Obamacare | Americans scramble to sign up for Obamacare by deadline,16,1.2
Five killed in China building collapse | At least 20 killed in Syria Saturday,17,0.2
i be having conversations will cornell west My dear brother. | i be having conversations will cornell west What the hell is this?,28,3.0
A large jet on the ground at the airport. | A large airplane parked at the airport at night.,22,3.6
"On Tuesday, the central bank left interest rates steady, as expected, but also declared that overall risks were weighted toward weakness and warned of deflation risks. | The central bank's policy board left rates steady for now, as widely expected, but surprised the market by declaring that overall risks were weighted toward weakness.",63,4.0
At least 45 killed in Spain train crash | At least 13 killed in triple car bombings in Iraq's Diyala,29,1.0
India Ink: Image of the Day: April 21 | India Ink: Image of the Day: May 2,25,2.6
"Westgate mall attackers spent four months planning in Nairobi | Westgate attackers spent four months planning in Nairobi, says official",24,4.6
Foreign exchange rates in India | Foreign exchange rates in Singapore,12,1.4
- Admin DrPizza and i'd forgotten what a whiny little bed wetter you are. | and i'd forgotten what a whiny little bed wetter you are.,36,3.8
"Her body was found several weeks later in the Green River. | Aug. 15, 1982: Remains of Chapman, Hinds and Mills are found in the Green River.",40,2.6
Judge enters not guilty plea for James Holmes | Not guilty plea for James Holmes – but insanity option still on table,23,4.0
"Caldera acquired the Unix server software of the original SCO and changed its name to the SCO Group. | SCO changed its name to Tarantella, and Caldera later changed its name to the SCO Group.",43,2.6
A small white cat standing in a sink. | Grey and white cat sitting in bathroom sink.,20,3.6
the panamanian foreign ministry communique stated that the task force will facilitate the technological transfer and promote the biofuel production and consumption. | the panamanian foreign ministry communique stated that panama and brazil signed 3 juridical-issue treaties that included an extradition,52,1.8
"Bush gets zero credit for the budget under him. | And, Obama gets zero credit for the budget under him.",24,1.8
Feds move to require car-to-car safety communication | Guatemala overturns former dictator's genocide conviction,23,0.0
"""There were a number of bureaucratic and administrative missed signals -- there's not one person who's responsible here,"" Gehman said. | In turning down the NIMA offer, Gehman said, ''there were a number of bureaucratic and administrative missed signals here.",55,3.75
Egypt's Muslim Brotherhood Refuses to Back Down | Egyptian court sentences Muslim Brotherhood leader to life in prison,22,1.4
"""Enron company executives engaged in widespread and pervasive fraud,"" prosecutor Samuel Buell told the Associated Press. | ""Enron company executives engaged in widespread and pervasive fraud to manipulate the company's earnings results,"" Buell said.",47,3.75
A dog is looking into swimming pool. | A dog is walking around a pool.,18,2.0
A close-up of an animal with a long face standing on grass near a tree. | A close-up of a woman with black boots next to a blue motorcycle.,36,0.0
"The national denomination of the Episcopal Church, with 2.3 million members, is the U.S. branch of the 77 million-member Anglican Communion. | The Episcopal Church, with 2.3 million members, is the American branch of the worldwide Anglican Communion, which has 77 million adherents.",66,5.0
Fitch upgrades Ford to investment grade | Fitch restores Ford credit to investment grade,16,3.6
A girl is playing a violin. | A girl is playing a flute.,16,2.6
US: Assad used chemical weapons on Syria rebels | Assad agrees to hand over chemical weapons,18,1.8
"He'll be swept over any minute or just die of the cold, Moriarty thought. | From the top of the embankment, Moriarty thought, ""He'll be swept over any minute or just die of the cold.""",46,4.0
Obama to refocus on economy in State of the Union | Factbox: What to look for in Obama's State of the Union speech,29,2.2
lets assume we have % white and % black. | Imagine a place that's % white and % black.,24,3.7777777
A white and black dog is jumping into a pool. | A woman in a black apron is standing in front of a mirror.,27,0.0
China's anger at N. Korea overcomes worry over US | China's anger at North Korea overcomes worry over U.S. stealth flights,30,3.2
Red double decker bus taking on passengers. | A red double decker bus driving down a street.,20,2.2
Iran hopes nuclear talks will yield 'roadmap' | Iran Nuclear Talks in Geneva Spur High Hopes,20,4.4
A woman is squeezing a lemon. | A woman is squeezing juice out of a lemon.,19,4.4
Russia's Putin claims authority to invade Ukraine | Kremlin: Putin yet to decide on using Russian troops in Ukraine,23,2.0
"Apple Computer's new online music service sold more than 1 million songs during its first week of operation, the company said Monday. | Apple Computer Inc. said Monday it exceeded record industry expectations by selling more than 1 million songs since the launch of its online music store a week ago.",60,4.6
Suicide bomber kills 13 in Russia's south | Suicide bomber kills 16 in Russia’s Volgograd,26,1.8
Nissan to sell steer-by-wire cars | Nissan to offer steer-by-wire systems in some Infiniti cars,24,4.0
A baby is talking. | A boy is trying to say firetruck.,16,1.2
EU ministers 'determined' to resolve horsemeat scandal | EU ministers hold crisis talks over horse meat scandal,21,4.4
Senate confirms Obama nominee to key appeals court | Senate approves Obama nominee to key appeals court,18,5.0
A man is kicking a soccer ball. | A man is mixing a bowl.,17,0.6
A man stands in front of a train. | A man stands on a platform in front of a silver train.,24,3.8
Prince William dons samurai gear on Japan tour | Prince William of Britain arrives in Beijing,17,2.0
The woman is slicing fish cake. | The woman is riding a horse.,16,0.8
The cat shimmied under the bed. | A cat is crawling upside down under the couch.,20,2.0
The woman is cutting cooked octopus. | A woman is chopping octopus.,15,3.8
Four boys are standing in front of the burning car. | Four young men stand still as a car explodes behind them.,25,3.75
Pakistani girls learn a hard lesson | Pakistani girl shot by Taliban appears on video,17,1.8
Turkey president appeals for calm | Texas house provisionally approves abortion law,14,0.0
A dog peaks out the back of a truck. | A dog is peeking out of the back of a van.,24,3.6
A girl playing is a pile of colorful balls. | A little girl plays in a pit of colorful balls.,23,5.0
A man is looking at a computer monitor. | A man is using a laptop.,18,2.75
"Pak: 20 dead in anti-Islam film protests | 25 injured in anti-Islam film protest in Islamabad, Pakistan",28,2.2
"The Dow Jones industrial average .DJI rose 41.61 points, or 0.44 percent, to 9,415.82. | The Dow Jones rose 41.61 points Friday, a gain of 0.4% for the day and 0.7% for the week.",72,4.0
"U.S. and Russia reach a deal on Syria's chemical weapons | China welcomes US, Russia deal on Syria chemical weapons",27,3.0
Pakistan condemns US drone strike in Shawal Area | Pakistan condemns US drone strike in Miranshah,20,3.2
russian officials have called for a conference on the conventional forces in europe treaty to discuss ratification of the amended treaty. | antonov spoke the day before a conference on the conventional forces in europe treaty.,40,3.2
Long-haired black dog standing in grassy field. | A blue jay standing in a grassy field.,21,1.4
5 killed in S China road cave-in | 02:41 156 killed in China earthquake,25,1.2
This eclipses the old record of  set in . | This breaks the daily record of  set in .,23,4.8
"Another big gainer was Rambus Inc. (nasdaq: RMBS - news - people), which shot 32 percent higher. | Rambus Inc. (nasdaq: RMBS - news - people) shot up 38 percent, making it the biggest percentage gainer on the Nasdaq.",63,3.0
Red double decker bus driving down street. | A double decker bus on a city street.,19,3.6
Suspected U.S. drone strike kills 5 in Pakistan | US drone strike kills at least ten in Pakistan,24,2.8
A monkey is karate kicking at someone's gloved hand. | A monkey pratices martial arts.,22,3.5
Two lambs stand on a grassy hill. | Two dirt bikers riding over dirt hill.,18,0.2
"Toronto yesterday had 64 probable cases of SARS and nine suspect cases. | As of Wednesday, there were 65 probable SARS cases in the Toronto region.",34,3.25
Four Asian young people sitting in a den or living room. | A girl sitting in a living chair.,22,0.8
The black and white cat is looking up at the camera. | A black and white dog looking at the camera.,24,2.2
"With the power back on, state workers headed back to their jobs Friday morning. | Pataki said if power was restored, state workers would be back on the job Friday morning.",37,2.6
A woman sits alone against a brick wall | A woman is walking with a red bag.,19,1.2
Detroit eligible for bankruptcy protection: U.S. judge | Detroit eligible for bankruptcy protection,18,4.6
US makes case for action against Syria | Saudi Urges U.N. Action against Israel Strikes on Syria,22,2.4
At least Mexico had a presence in California. | Mexico has ZERO claim to California.,18,1.2
"Russin did not comment; his lawyer did not attend the hearing and did not return phone messages. | His lawyer, a cousin, Basil Russin, did not attend the hearing and did not return phone messages.",44,3.4
The deer jumped over the fence. | A deer jumps over a cyclone fence.,17,4.0
Someone is slicing an onion. | Someoen is peeling a potato.,15,1.0
Five killed in China building collapse | At least 20 killed in Syria Saturday,17,0.2
China treasury bond futures open higher Tuesday | China treasury bond futures close mixed Wednesday,16,1.0
A group of people sing. | Some people are singing.,13,5.0
"The broader Standard & Poor's 500 Index .SPX climbed 10 points, or 1.10 percent, to 943. | The Nasdaq Composite Index .IXIC jumped 43.64 points, or 2.89 percent, to 1,553.73.",72,1.0
A dog biting on a can. | A dog opens a can of food.,17,1.75
The lady cut up a potatoe. | A man is cutting a potato.,17,2.4
"If they were Jews, I would call them Jews. | If they were Catholics, I would call them Catholics.",24,2.2
Iraq bombings kill at least 26 | Iraq suicide bomber kills at least 12,19,2.0
"The technology-laced Nasdaq Composite Index <.IXIC> added 8.27 points, or 0.51 percent, to 1,633.53. | The broader Standard & Poor's 500 Index .SPX crept up 4.3 points, or 0.44 percent, to 980.52.",80,1.2
Iranian nuclear talks to be extended to November | Iran nuclear talks extended to November 24,19,4.4
Someone is mixing ingrediants. | Someone is sewing things.,13,0.25
A black dog and a white dog playing in the street. | A black dog and a white dog play in the street together.,27,4.6
A woman is water skiing on a lake. | A man is playing a flute.,18,0.0
3 Chinese tourists killed in Pakistan | Seven kidnappers killed in southern Nigeria,15,0.4
Several ferrets climb out of their cage. | Ferrets climb down from a shelf.,19,2.2
A small child smiling at the camera. | A cat looking at the camera.,17,1.4
The girls danced on the stage. | A girl is putting on makeup.,16,0.333
"Statement by the Spokesperson of High Representative Catherine Ashton on the latest spate of attacks in Iraq | Statement by the spokesperson of the EU High Representative, Catherine Ashton, on the resumption of executions in Iraq",40,3.2
the international atomic energy agency may have been tricked because it was eager for a deal. | the international atomic energy agency plan draws out negotiations for many months.,32,2.4
"Do you notice the nonsensical things you are saying? | And to be fair, do you notice the nonsensical things you are saying?",29,4.571429
"The broader Standard & Poor's 500 Index .SPX gained 3 points, or 0.39 percent, at 924. | The technology-laced Nasdaq Composite Index <.IXIC> rose 6 points, or 0.41 percent, to 1,498.",68,0.944
Top Asian News at 2:30 p.m. GMT | Top Asian News 1:25 p.m. GMT,29,1.0
"The leading actress nod went to energetic newcomer Marissa Jaret Winokur as Edna's daughter Tracy. | Marissa Jaret Winokur, as Tracy, won for best actress in a musical.",41,4.0
bae systems is the uk's largest defense company. | bae systems is the uk's largest military,22,3.4
A white cat standing on a carpet. | A sheep standing in a forest.,17,0.4
"Customers that pay the $1,219 entrance fee get SMS 2003 with 10 device client access licenses. | Retail pricing for SMS 2003 with 10 device client access licenses is $1,219.",55,4.333
Israel agrees to 12 hour ceasefire | Israel agrees to 24-hour Gaza truce,20,3.0
We in Britain think differently to Americans. | Originally Posted by zaf We in Britain think differently to Americans.,23,4.0
"Others with such a status are Egypt, Israel, and Australia. | Nations like Israel and Australia already have such status.",25,2.5
"No, I show you are willfully ignorant. | LOL, you are so ignorant.",19,4.0
A girl jumps on a car. | A girl is jumping onto a car.,17,4.8
shalgam's visit to london is the first by a libyan foreign minister since 1969. | a visit to libya by the russian foreign minister was announced.,41,2.6
UN Security Council hears Yemen envoy's final ... | UN Security Council urges Yemen's Houthis to end...,24,2.0
A woman is cutting scallions. | A woman falls on a sand castle.,17,0.0
"Schroeder cancelled his Italian holiday after Stefani refused to apologise for the slurs, which came after Berlusconi compared a German politician to a Nazi concentration camp guard. | Stefani's remarks further stoked tension after Italian Prime Minister Silvio Berlusconi last week compared a German member of the European Parliament to a Nazi concentration camp guard.",66,3.0
Air Force Instructor Faces Sentencing for Rape | Women testify at Air Force instructor's sentencing,19,1.8
Italian pilgrims die in bus plunge | Passengers dead in Italy bus plunge,14,3.8
"Texas Instruments climbed $1.37 to $19.25 yesterday and Novellus Systems Inc. advanced $1.76 to $36.31. | Texas Instruments climbed $US1.37 to $US19.25 and Novellus Systems advanced $US1.76 to $US36.31, each having been raised to ""overweight"" by Lehman.",87,3.75
A person is folding a square paper piece. | A man is folding paper.,17,3.25
PC David Rathband: twin brother's fears for his 'bestest mate' | David Miliband: my brother and a return to old Labour,31,0.2
"Its shares fell 71 cents, or 3.5 percent, in after-hours trading to $19.55. | The stock had risen 63 cents, or 3 percent, to close at $20.26 in regular-session Nasdaq trading.",60,1.25
Salvador Dali painting snatched from New York gallery | Salvador Dali painting snatched in NYC,16,4.6
"The same survey a month ago had Street leading Katz 42 percent to 34 percent, with 21 percent undecided. | One month ago in the same poll, Katz was leading 46 to 40 percent.",49,2.0
A swimmer is doing the backstroke in the swimming pool. | a person doing the back stroke in a swimming pool,24,4.8
A man is opening a box using a knife. | A man is playing a guitar.,19,0.0
"In January 2000, notebooks represented less than 25 percent of sales volume. | That compares with January 2000, when laptops represented less than 25 percent of sales volume, NPD said.",48,4.0
A woman is adding sauce to some food. | A person is cutting leaves.,17,0.2
"No, I show you are willfully ignorant. | LOL, you are so ignorant.",19,4.0
A black and white dog is running through the field. | A black and white dog is running in the grass.,24,4.8
Pakistan to release most senior Afghan Taliban prisoner | Pakistan to release senior Taliban commander on Saturday,18,3.8
World‚Äôs largest building opened in west China | Italy‚Äôs centre-left splinters in presidential vote,24,0.0
A man is playing the drums. | A man plays the drum.,15,5.0
"Deaf customers sue Starbucks, say they're mocked | Deaf NY Starbucks patrons sue, say they're mocked",23,4.6
I'm going to shout for justice for Trayvon. | The people shouting for justice for Trayvon are all hypocrites.,27,1.6
A woman is dicing a potato. | A woman cuts tofu into tiny pieces.,18,1.8
Plastic toys are floating in water. | The ladies are performing a dance.,16,0.0
"Evacuation went smoothly, although passengers weren't told what was going on, Hunt said. | Passengers were evacuated smoothly, although they were not told what was going on, he said.",39,4.4
China stock index futures close lower -- April 23 | China stock index futures close higher -- Dec. 4,24,2.2
A man cuts up potatos. | A man slices potatoes.,14,4.8
A woman is opening a soda and drinking it. | A woman is riding on an elephant.,20,0.6
A man is selling items. | A man is cleaning the house.,15,0.8
Two dogs playing in the snow. | Two kids playing with a dog.,16,1.2
Two black and white dogs are playing together outside. | Two children and a black dog are playing out in the snow.,25,1.0
Two Aust soldiers wounded in Afghanistan | 4 foreign soldiers killed in Afghan east,16,1.2
Two girls playing with people and flowers behind them. | Two young girls wearing skirts are playing in a garden.,23,3.2
Israeli government authorises new settlements ahead of talks | Israel Approves New Settlement Homes Ahead of Peace Talks,21,4.8
US lawmakers take next step on new Iran sanctions | Somalia lawmakers to vote for new president,18,0.2
11 killed in Chinese police station attack | Eleven killed in China police station attack,17,5.0
A grey and white tabby cat is sleeping on purple fabric. | Black and white cat sleeping on a brown tarp.,24,2.4
A man is scaling a fish. | A man pours some cooking oil into a pot.,19,1.0
A man pours liquid into a pan. | The chef poured oil in the pan.,18,2.6
A group of people sitting around a table with food on it. | A group of people sit around a table with food and beer.,28,4.0
Selenski had previously spent seven years in prison on a bank robbery conviction. | Selenski had served about seven years in prison for bank robbery.,30,4.571
A black and tan dog looks at a black sheep. | A black dog looking at a brown sheep in a pen.,25,3.0
Castro celebrates 86th birthday Monday | Fidel Castro celebrates 86th birthday,18,4.2
A young man is singing and playing the piano. | The man is writing a letter.,19,0.2
"Unit volumes also set a record as notebooks accounted for more than 40 percent of sales. | In May 2002, LCDs accounted for only 22 percent of monitor sales.",42,1.2
P.G. police seeking driver in crash that killed child | Police seek gunmen in New Orleans Mother's Day parade shooting,26,0.0
Malaysians vote in polls for stability or change | Malaysia elections: Malaysians vote with power at stake for first time,24,3.4
A woman peels a potato. | A woman is peeling a potato.,15,5.0
Police said her two small children were alone in the apartment for up to two days. | Police said her two small children were alone there for up to two days as she lay dead.,38,3.25
"The bodies of some of the dead, pulled out from under the train, were laid out beside the tracks while emergency services brought in wooden coffins. | The bodies of many of the dead, pulled from under the partially derailed train, were laid out by the tracks awaiting identification.",58,3.25
Doctors have speculated that the body's own estrogen protects against cell damage and improves blood flow. | Their belief was based on speculation that estrogen prevents cell damage and improves blood flow.,37,4.25
Three no votes would kill it for now. | It would take three votes to kill the ACC's expansion.,24,3.667
A boy is playing a key-board. | A boy is playing the piano.,18,3.2
UN voices alarm over Israeli strikes on Syria | Israeli official confirms second air strike at Syria,18,2.2
"SUVs parked on residential streets in Monrovia were tagged with ""ELF"" and other slogans, and another was set ablaze in front of a house, Sgt. Tom Wright said. | Several SUVs parked on residential streets in Monrovia were tagged with ``ELF'' and other slogans, said Sgt. Tom Wright.",63,3.5
"Gyorgy Heizler, head of the local disaster unit, said the coach was carrying 38 passengers. | The head of the local disaster unit, Gyorgy Heizler, said the coach driver had failed to heed red stop lights.",51,3.0
Death toll climbs to 15 in Indonesia boat sinking | Indonesia: Death toll rises to 11 in Indonesia boat capsize,27,3.6
Washington Pot Shops Prepare for Historic Sales | Washington pot shops prepare for historic sales,16,5.0
Peace Rules defeated Funny Cide in the Louisiana Derby. | But neither he nor Peace Rules could keep Funny Cide from drawing away.,28,2.25
A small plane parked at an airfield with a cloudy sky overhead. | A small white plane parked in an airport on a cloudy day.,28,4.6
Several cows grazing on the median by the road. | Five cows grazing on a patch of grass between two roadways.,24,4.0
A girl is eating a cupcake. | A woman is eating a cupcake.,16,2.6
A woman is picking a can. | A woman is slicing a tomato.,16,1.0
"Capital gains, top rate:  percent. | Income tax, top rate:  percent.",20,2.4
"Dewhurst's proposal calls for an abrupt end to the controversial ""Robin Hood"" plan for school finance. | The committee would propose a replacement for the ""Robin Hood"" school finance system.",40,2.6
A woman mixes a beauty treatment in a glass. | A woman is mixing a cream in a glass with a spoon.,25,3.6
Bradley Cooper and JJ Abrams in talks about filming a Lance Armstrong biopic | Bradley Cooper in talks to play Lance Armstrong in biopic,27,4.0
"She countersued for $125 million, saying Gruner & Jahr broke its contract with her by cutting her out of key editorial decisions. | She countersued for $125 million, saying G+J broke its contract with her by cutting her out of key editorial decisions and manipulated the magazine's financial figures.",67,3.5
"The findings are published in the November 6 edition of the journal Nature. | Both studies are published on Thursday in Nature, the British weekly science journal.",32,2.6
Halliburton 1Q income rises 23 pct | Halliburton Q1 profits rise on strong North America sales,26,2.6
A dog licks a baby. | A dog is licking a baby.,15,4.75
"Israeli forces arrest 21 Palestinians overnight, clash with locals | Israeli security forces arrest 8 Palestinians in overnight West Bank sweeps",26,1.0
Details of Aung San Suu Kyi's visit to Ireland | Rapturous welcome for Aung San Suu Kyi's historic trip,30,3.4
A boy plays baseball. | A man is playing baseball.,13,3.0
A girl is singing on stage. | A man is singing on stage.,16,2.8
A woman picks up and holds a baby kangaroo. | A woman picks up and holds a baby kangaroo in her arms.,25,4.6
A man with a messenger bag in front of a gray tile wall. | Man in red jacket standing in front of lighthouse.,26,0.8
"I have no problem with those that have money! | I have many problems with these men, way to many to state here!",27,0.2
"AirTran officials and a Boeing official declined to comment yesterday. | Trish York, a spokeswoman for Boeing, declined to comment on the deal.",29,4.0
Knesset speaker: Obama reelection bad for Israel | 7 states sue over Obama administration's birth control rule,24,0.4
A white cat standing on a carpet. | A pretty white striped cat with his head hanging off the table.,23,1.6
A group of people dance on a hill. | A group of people are dancing.,18,3.2
13 kurds from turkey were arrested near paris on suspicion of money-laundering for the kurdistan workers' party (pkk). | 10 kurds are under investigation in france on suspicion of money-laundering for a terrorist organization known as kurdistan workers' party (pkk).,62,2.6
NASA satellite images show that Arctic ice has been shrinking at the rate of nearly 10 percent a decade. | Researchers found that sea ice in the Arctic is disappearing at a rate of 9 percent each decade.,44,3.2
US pledge to rebuild Haiti not being met | US Pledge to Rebuild Haiti Not Being Met,18,5.0
Russia condemns North Korean nuclear test | South Korea confirms that North Korea has conducted controversial third nuclear test,20,1.2
A pair of dogs playing with a purple ball. | Two dogs play with purple football.,19,4.4
A small bird on a tiny branch. | A small bird perched on an icy branch.,19,3.0
Philip leaves hospital after 11 days | Mandela leaves hospital after 10 days,18,1.8
Not so Super Tuesday for Mitt Romney | Romney leads Santorum in GOP Super Tuesday contests,18,1.6
"Personal responsibility much? | Again, personal responsibility.",11,4.4
A man is crying. | A man is screaming.,12,3.0
"Heather, 35, who lost a leg in a road accident, is thought to have steel plates fitted in her hips, which would make natural childbirth impossible. | Former model Lady McCartney lost a leg in a road accident in 1993 and is understood to have steel plates fitted in her hips which would make natural childbirth difficult.",70,2.4
Ashya's Parents Arrive For Extradition Hearing | Ashya King's parents freed from jail in Spain,23,1.0
Stomach bug to cause ailing Nadal to miss Australian Open | Rafa Nadal to miss Australian Open,19,3.4
The girl is tiding up her bed. | A woman is making a bed.,18,2.5
Turkey scrambles jets near border | Turkey scrambles jets to Syrian border,15,3.6
Indian rape accused face verdicts | Indian rape accused found guilty,12,3.8
[Ticker] Fitch upgrades Greek credit rating | Moody's upgrades Greek credit rating,17,3.4
"The Nasdaq composite index added 30.46 points, or 2 percent, to 1,520.15. | The Nasdaq had a weekly gain of 17.27, or 1.2 percent, closing at 1,520.15 after gaining 30.46 yesterday.",73,2.4
"""Americans don't cut and run, we have to see this misadventure through,"" she said. | She also pledged to bring peace to Iraq: ""Americans don't cut and run, we have to see this misadventure through.""",50,3.6
"a number of suspected islamic militants with alleged al-qaida links have been arrested in malaysia and singapore, and officials stated the militants' network extends into indonesia. | suspected islamic militants with alleged al-qaida links have been arrested in malaysia and singapore.",52,3.0
"The Nasdaq had a weekly gain of 17.27, or 1.2 percent, closing at 1,520.15 on Friday. | The tech-laced Nasdaq Composite .IXIC rallied 30.46 points, or 2.04 percent, to 1,520.15.",74,1.8
A yellow and blue airplane is flying in the sky. | Nine red and white aircraft flying in formation trailing smoke.,24,1.0
"Iran, a large important partner for Russia: Novak | Iran reiterates support for Iraq, Syria",20,0.0
"If I owe you , dollars, I have a problem. | If I owe you a trillion dollars, you have a problem.",27,2.2
A man is slam dunking a ball. | A woman is slicing some onions.,18,0.0
What the Pope's butler saw – aide arrested over Vatican leaks | Pope’s butler arrested in scandal over Vatican leaks,25,3.4
A cat is watching a TV. | A man is slicing a leave.,16,0.0
How would Martin not know that that was not the case? | How would Martin or anyone else know his intentions based on his actions?,28,2.4
Lakers Fire Coach Mike Brown After 1-4 Start | Lakers fire Mike Brown after 1-4 start,24,4.4
"Their leader, Abu Bakr al-Azdi, turned himself in in June; his deputy was killed in a recent shootout with Saudi forces. | Their leader, Abu Bakr al-Azdi, surrendered in June; his deputy was killed in a shoot-out with Saudi forces recently.",60,5.0
Pictures of the day: 7 August 2013 | Pictures of the day: 11 April 2013,29,2.8
Breivik drops far-right salute in court | Breivik gets 21-year sentence,22,1.0
Both are being held in the Armstrong County Jail. | Tatar was being held without bail in Armstrong County Prison today.,24,2.5
Suarez set for Cup comeback | French set for Mali ground combat,14,0.8
A dog splashing in the water. | A dog splashes in the murky water.,17,4.0
Syrian army retakes Crusader castle from rebels | Syrian army retakes historic Crusader castle,18,4.6
BBC director general resigns over 'shoddy journalism' | BBC Director General Resigns amid Newsnight Scandal,22,3.6
A man is playing guitar. | A cat is playing.,13,0.4
Malaysia detains Australian senator at airport | Malaysia detains Australian lawmaker at airport,16,4.0
Thai opposition protesters begin Bangkok shutdown | Thai protesters launch Bangkok 'shutdown',15,4.8
Tokyo stocks close down 0.26pc | Tokyo stocks close down 1.53%,22,3.0
Eye Opener: Supreme Court rules on Arizona immigration law | U.S. Supreme Court issues split ruling on Arizona immigration law,25,3.8
The girls danced on the stage. | A girl is putting on makeup.,16,0.333
Salvador Dali painting snatched from New York gallery | Salvador Dali painting snatched in NYC,16,4.6
The Ministry of Defence is facing a 20m compensation claim from hundreds of Kenyan women who claim they were raped by British soldiers. | Hundreds of Kenyan women claiming they were attacked and raped by British soldiers were granted government legal aid Wednesday to pursue their case against the Ministry of Defense.,58,3.0
A woman is dancing in the rain. | A woman is dancing in railway station.,18,2.0
Three sheep on a dirt road viewed from a passenger vehicle. | Three sheep in middle of gravel road.,22,3.4
A man is riding a bicycle. | A man is riding a bike.,16,5.0
a jockey riding a horse. | A jockey riding a horse in a pen.,17,3.8
Egypt's main opposition rejects president's call for dialogue | Egypt opposition mulls response to Morsi dialogue call,24,3.8
Four French soldiers killed in Afghan suicide blast | Four foreign soldiers killed in Afghan east,17,3.4
Two terriers play on the wood floor of their home. | Two puppies play with a red chew toy in a field.,26,1.6
"""This moves us a lot closer to saying that the foam can do this kind of damage,"" said Hubbard, a member of the Columbia Accident Investigation Board. | ""I think this moves us a lot closer toward saying that foam can do this kind of damage,"" Hubbard said.",56,3.6
"Mr Howard said he also had faith in the system under which Hicks could be tried. | Mr Howard also said yesterday that Hicks would be fairly treated, saying he had faith in the US justice system.",41,4.5
united states officials do not know how far north korea's nuclear weapons program has progressed. | hill is the head american negotiator on north korea's nuclear weapons program.,35,1.2
Those refused medical cards urged to contact HSE | HSE boss defends medical-card plan,17,1.2
A wooden bicycle with an awning. | A group of elderly people sitting around a dining table.,20,0.0
Landon And So This is Christmas We are all vessels filled with many wonders. | Play With Fire We are all vessels filled with many wonders.,30,1.8
A man is playing soccer. | A man is drawing some figures.,15,0.4
"Still, revenues from the extra premiums would not be huge. | How would the extra premiums be collected?",22,1.333
Two men sit on the sidewalk in front of stores. | A woman in a bathing suit walks a dog on the beach.,26,0.0
Someone is sitring noodles in water. | A woman is boiling noodles in water.,18,3.2
The person is riding the horse. | A man is riding a horse.,16,3.8
Gunmen Surround Libya's Foreign Ministry To Push Demands | Gunmen surround Libyan foreign ministry to push demands,22,5.0
Iran may cut oil exports to more EU states | Iran MPs say ready to ban oil exports to some EU states,23,3.6
