prompt,prompt_len,target
I see interdependence as a guarantor of our sovereignty and safety. | Interdependence is not a guarantor of our safety.,26,0
"Take a stroll through these wynds today, especially at dusk when the pale glow of the streetlamps softens the shadows. | They will take a stroll through these wynds at dusk.",38,1
"Manning fixed the time at about 4.30, William was of the opinion that it was rather earlier.  | Manning and William were in complete agreement about when the event occurred. ",41,0
" The oldest is on Moore Street, famous for the cries of its sellers. | The newest is on Moore Street, no sellers on it at any time.",32,0
"There was Judy Chicago, selling Holocaust jewelry to raise money for her (stupid and vulgar) painting cycle on the subject. | The jewelry was from a dispensing machine inside Walmart.",36,0
"At the Family Law Information Center, where open boxes of tissues are displayed as prominently as forms for initiating divorce, custody and child- support proceedings, office assistant Beatrice Contreras said there is often a line of people waiting to use the two machines. | Several machines populate the Family Law Information Center, so you never see lines, according to office assistant Beatrice Contreras. ",73,0
"But you can't get lost for long, and in perhaps half an hour of driving around this area of Grands Fonds you'll get a real feeling for the pastoral simplicity that's typical of Guadeloupe. | The area is thought of as simple.",52,1
"Like the shrines, the bridge is renewed every two decades. | Each time the bridge is renewed champagne bottles are broken on it.",27,1
"Though the Globe doesn't say so, it was surely an end that was both tragic and brave. | It was a surprise ending that was both tragic and brave.",35,1
Our review indicates that the Corporation complied with the applicable requirements. | The coproration did not meet any of the requirements for the application.,29,0
"Recommendation #4 Research is needed to evaluate the effects of legal, privacy, confidentiality, regulatory, and human subjects issues on screening and interventions for alcohol problems among ED patients. | ED patients can have alcohol problems.",43,0
"I guess I was just a mite hasty, but I've been feeling bad about this money question. | I'm not sure about how much this will cost. ",36,1
The web site (www.gtpnet.com) also lists this information. | You can find other information on the website.,28,1
"18 Program Letter 1998-6, published on July 6, 1998, responded to recipient requests for guidance and additional information on what was expected in their state planning reports. | The letter was published in 2004.",56,0
"' It would cost me five saltcoins to buy one of the fish, but five was better than twelve. | The saltcoins were worth every saltcoin that was charged. ",37,1
Our advertising is based on a breadth of research from which we develop specific campaigns depending on the drug and the demographic we're targeting. | We create completely different ad campaigns geared towards older people and younger people.,43,1
"They realized that significant change in the service delivery system was needed because of the increasing complexity of the practice of law, the number of legal services providers in the state, the restrictions on LSC recipients and, most important, changes in laws and programs affecting clients. | They had a change in the service delivery system that was needed because the practice of law is getting more and more complex for law students to learn.",83,1
It had rained two weeks ago and the capacity of the university's drainage system was the same now as back in AD 1459. | The university has a drainage system.,39,0
um oh i never heard of that | I have never heard of recycling programs.,17,1
"Although this type of shadow play probably originated in China, the stories which made it popular in Turkey were based on the exploits of two Bursa peasants. | The stories had a small audience in Turkey and featured a rich woman's expeditions.",48,0
we've lived in the Richardson area for that you know for the full time uh | They've lived in the Richardson area.,28,0
um i don't i don't really know about that uh uh if well uh i think i think it's it's only it only applies to certain a very few types of crimes uh murder and i think kidnapping could carry death penalty as well i'm not sure what how what the range is for uh for the crimes that uh would merit a death penalty | Some crimes merit the death penalty. ,85,0
People enjoy these  Some exhibitions where visitors tote around the latest electronic gadgetry are beginning to resemble cellular-phone-users' conventions. | All exhibitions ask visitors to leave their electronics at the entrance.,41,0
Nothing? said Tuppence blankly. | Tuppence was happy there was a plan.,21,0
"Today, the National Park Authority and the National Trust work with the Cumbria County Council and professional bodies like the Lake District Tourism and Conservation Partnership to formulate sensible plans for the future. | These plans include mapping more roads for tourists. ",47,1
"i think that and also to get totally off crawfish the subject of crawfish lots of vegetables and hors d'oeuvres and stuff like that for a dinner party i think that that really helps | Getting off the subject of crawfish, have a lot of veggies and hor d'oeuvres to serve at first will really help.",68,1
The design phase usually starts once the statement of work and preferred design approach have been developed. | Using this methodology results in significant cost savings.,29,1
"The other center has operated at Monroe High School in North Hills for two years and serves about 100 people each month, said Nancy Cervantes, an attorney for Neighborhood Legal Services. | They serve close to 100 every month.",50,0
yeah and uh i was talking to my older sister the other day and uh she said she had to get a new car and they were thinking of getting something big enough she's got two teenage kids and they go camping a lot |  My older sister want to get a car big enough to suit her needs.,64,0
"Last week, we got a second data point. | We had a second data point last week.",21,0
"Note that since the discount is equal to the savings experienced at the margin as additional pieces become workshared, the base (1996) position becomes the efficient component pricing (ECP) position. | The discount is equal to the savings experienced at the margin as additional pieces become workshared.",61,0
He does not recognize quid pro quo politics. | He is an expert on quid pro quo politics.,21,0
"A brilliant blue lizard flashed over my feet, chasing after a cockroach. | A lizard ran over my toe.",23,1
uh no you is talking about Saddam Hussein | You have Saddam Hussein on your mind for some reason,20,1
The Astronomer followed and the woman's wail rose unheeded behind them. | The Astronomer followed and they paid no attention to the woman's cry behind them.,37,0
"Eventually, however, the warring gave way to Viking settlement and intermarriage with the Celts. | The Celts were known for their warrior ways.",31,1
The church has survived to the present day. | The church does not stand today. ,19,0
Daughter-in-Law | She is the daughter-in-law.,16,0
oh well i liked that movie yeah uh-huh | I enjoyed the film.,17,0
"It exalts states' rights while ignoring the doctrine's ugly racial legacy, and rants against the federal government while conveniently forgetting Washington's role in salvaging the region's economy with military spending and other aid. | It has serious issues with the federal government.",56,1
"In the Chapelle de la Vierge (beyond the choir) is the monumental Renaissance Tomb of the Cardinals of Amboise, with superbly sculpted allegories of the cardinal virtues. | The Renaissance Tomb is for the Catholics.",43,1
"Management Report on Audit Reports Issued During The Six Month Period Ending March 31, 2001, With Recommendations That Funds Be Put to Better Use By Management Agreed to in a Management Decision | There have been many note instances of funds being put to improper use.",56,1
in the in the course of a decade um we are  a lot has changed more radically | The past 10 years have seen a lot of ups and downs that are reflected in the anxiety many seem to feel.,45,1
"Although coalition Director Ralph Reed described the project as a private alternative to government programs, reporters noted that it depends on some $3 billion in government spending and lost revenue. | The project is self-funded.",42,0
"Look for fine Chinese bronzes, embroidery, lacquerware and porcelain, tomb figures, and wood carvings, among other possibilities. | There are no wood carvings or tomb figures to find.",38,0
" Securities Credit Transactions; Review of Regulation T, Credit by Brokers and Dealers | The transactions will be scrutinized.",23,1
"and so the whole page you you never can actually see it you just draw it and they have to zoom out and zoom in and you know it's like every time that you have to do something is it's really a pain | It's really a pain, because you have to do something every time to use it, like zooming and zooming out.",74,0
is i don't know if they're Annie Hall glasses or not i just i don't know i always think of Annie Hall when i see them but | They are Annie Hall glasses.,41,1
"Prudie, too, has lived through this a few times. | Prudie is much more wise because of going through this a few times.  ",31,1
"You have my word, said Inglethorp haughtily.  | He was a man of honor.",24,1
and i believe the Social Security tax is a great pondsy scheme | It is a pyramid scheme.,21,1
just eight years ago or something they're they're they're they're you know they're sort of in in good standing whereas you know um  i think | They're in poor standing right now.,47,0
right but i understand why Bush you know doesn't want to go in and and uh take sides i mean because that would definitely look like another Korea | I understand why Bush doesn't want to be in the conflict.,46,0
"At the same time, the proposed cabinet department, even with its multiple missions, will still be just one of many players with important roles and responsibilities for ensuring homeland security. | There are as many as a dozen agencies responsible for homeland security.",50,1
"Beautifully preserved, these are considered some of the most important artworks of the early Re?­nais?­sance. | These works have been preserved due to their age.",36,1
"From 1309 to 1377, Avignon was the papal seat. | During this time, everyone approved of the job their leader was doing.",35,0
"so i've still got a few years to go | After that, I'm done forever.",22,1
"In the interior, the most noteworthy of the surviving 13th-century stained-glass windows are the rosewindow above the western entrance, illustrating the life of the Virgin Mary, and the one devoted to the Creation in the north arm of the transept. | None of the original 13th-century stained glass windows survived.",70,0
A good photoshopping session would take his graphic editor at least two whole weeks. | An editor should be able to complete the project in a week tops. ,33,0
Migrating birds! | The birds are staying where they are.,14,0
"Modern reproductions and interpretations of traditional patterns can be bought on and around Piazza San Marco, along with beautifully embroidered tablecloths and napkins. | Piazza San Marco offers only traditional stuff.",36,0
"In accordance with their prearranged plan, she never spoke to Alfred Inglethorp.  | There was no arrangements beforehand.",27,0
I can't help feeling sometimes it must have been an accident.  | There is some evidence that suggests it was an accident.,28,1
He also said that EPA had created web sites for several rules that were used in conjunction with SBREFA panels to pull together information that commenters needed. | The websites for the rules were designed by the fda. ,46,0
My picture was everywhere; all over the walls. | My pictures were all over the walls.,20,0
"Lacking the solidarity to unite and too weak to resist by themselves, Italian kingdoms and duchies were reduced to convenient pawns in Europe's 18th-century dynastic power plays. | There were no power grabs in Europe in the 18th century.",56,0
Ries commented that educational videos in waiting rooms can be helpful. | The videos would help customers.,20,1
I thought you folks would be quicker off the mark. | You need to be quicker of the mark.,22,1
"The Beverly Hills set usually bops over to Century CityShopping Ceter, a pleasantly designed open-air mall that's an absolute parking nightmare on weekends. | Century City Shopping Center has plenty of parking space during weekends.",46,1
"Clinton budget director Franklin Raines resigned to become chairman of Fannie Mae, the giant, government-chartered home mortgage lender. | It was unethical for Franklin Raines to become chairman of Fannie Mae.",41,1
"I'd feel it in my fingertips if he came near me."" | I dislike him so much my fingertips can sense his approach.",28,1
"During the Seven Years' War (1756 1763), the British conquered Guadeloupe and held it for four years. | The British fought for eleven years in both to conquer Guadeloupe and hold it for four years. ",49,1
"According to statistics provided by LSSM, 15. | Statistics were provided by LSSM.",21,0
"On Hong Kong Island, Repulse Bay is the most popular; others are Shek O on the east coast and Stanley and Deep Water Bay on the south coast. | Repulse Bay is aptly named, as everyone is repulsed by it. ",51,0
"However, they noted that the current uses of IT in rulemaking are often pilot projects of limited scope, and suggested more widespread adoption of some of those innovations by federal agencies, or by the federal government as a whole. | There is sense of competition among agencies hindering with the federal work.",59,0
exactly a man can afford the necessities a woman affords the luxuries | Woman only care about buying luxuries. ,22,1
The rumble of the horses came again. | The horses started making noises again. ,18,0
Number 8 belongs to Ireland's Royal Institute of Architects. | Ireland's Royal Institute of Architects is the owner of Number 8.,30,0
"Mayhem, family collapse, the occasional terrorist bomb, mad government policies, human platitudes--in this pleasant springtime of 1997, these, as Roth renders them, do seem to be everyone's favorite topics of conversation. | Mayhem and terrorist bombs are frequent topics of discussion for the enemies of Roth. ",67,1
GSA officials told us that they do not collect such data. | We approached GSA thinking that they could help us with this data.,28,1
so you know it's like great we go to the Crab Shanty and i'm going to have veal you know | i'm going to have veal because i don't like eating crab,42,1
"As new products with recommendations are released, their recommendations are incorporated into the database. | By adding recommendations to the database as products come out, it become easier to keep track of everything.",38,1
As the sun set Ca'daan walked home alone. | Ca'daan walked home by himself.,21,0
"well i thought it'd be a good idea if maybe you took the some of the kids and had them go over to other countries and children from their countries came over to ours too | I thought it would be a good idea if all of the kids went to other countries, and kids from other countries came to ours. ",67,1
"From Carboneras, the road travels 41 km (25 miles) inland through sweeping, treeless moorland to Najar. | The road between Carboneras and Najar is rarely traveled, yet worth seeing for the moorland. ",51,1
well you know what's going to happen there those files are going to back up on somebody's desk just a that typical bureaucratic work | Nothing will ever change when it comes to bureaucratic work. ,42,1
"The SEC prepared an Initial Regulatory Flexibility Analysis (IRFA) in connection with the proposed rule, which was summarized in the notice of proposed rulemaking (61 Fed. | The analysis was conducted by professionals in the field.",46,1
right that that walkabout's a good program it really is you know when they first started it i i got all the information of course | The walkabout was actually the natives attempt to teach others about their culture.,45,1
"Moreover, as interpreted by the Commission, the presence requirement sustains Congress' clear goal, since the early 1980s, of restricting LSC representation to aliens with lawful status. | The requirement sustains the goal of restricting LSC to legal aliens, but some want to change that.",60,1
A detailed discussion of the Commission's consideration of these comments is considered in the full text of the Report and Order. | The Report and Order is made available at any time of the day.,40,1
"In Malay, orang-utan means  forest person  an appropriate mark of respect for the mammal biologically closest to man. | Out of respect the orangutan is not overly disturbed in their environment.",40,1
Bernstein noted that alcohol-dependent patients clearly need specialized treatment and that some patients with hazardous drinking need out-patient counseling. | Bernstein's opinion was that alcohol dependency made the need for out-patient counseling all the more acute.,48,1
But the Greeks developed few contacts with the interior beyond a little commerce in olives and wine with the Celts of Burgundy. | The Greeks had just a few contacts with the interior and traded just 3% of their products.,46,1
"This is in part because the island remained under Catholic Venetian rule far longer than other islands in the Aegean from 1207 to 1714 but also because it was t he scene of a blessed miracle, ensuring its fame throughout the Catholic community in Greece. | The island was once famous with the Catholic community but is now famous among all Greek communities. ",76,1
"This, along with his leadership skills, had a lot to do with my support for his candidacy. | His ability to lead was a factor in him gaining my support. ",36,0
Tuppence stared after him. | Tuppence stared after John. ,17,1
"As another example of our decision to voluntarily comply with congressionally created management reforms and to lead by example, GAO issued in March its firstever accountability report. | GAO issues an accountability report in March which was highly controversial.",47,1
oh okay i have three yeah yeah uh do you work | You probably shouldn't work.,20,0
Not so with trendy new items like Lands' End's $395 ultimate cashmere sweater. | The less trendy items are selling twice as much.,32,1
Mathew Brady died in 1896. | Mathew Brady was born in 1896.,24,0
"The reconfiguration standards spelled out in this Special Report to Congress consolidate informa- tion taken from the following previously published LSC  Building State Justice Communi-  A State Planning Report from the Legal Services Corporation, April 2001; Letter to NLADA, CLASP, and PAG, May 1999; Program Letter 98-1; Program Letter 98-6; Program Letter 2000-1; and Program Letter 2001-7. | The special report to Congress includes numerous amounts of legislature.",117,1
fine i'm Callie in Garland | I'm Callie and I'm in Garland.,22,0
"For example, GAO may decide not to transmit a draft report electronically and instead provide limited printed copies of the draft to the agency. | GAO has to decide if they want to submit the report via e-mail..",44,1
"yeah so what we're saying is that we use a credit card when it uh is convenient but if it's going to cost us money we don't though | When it's convenient, we use a credit card when it's not going to cost us money.",58,0
"The sole exception is in Sant Antoni, where some cafes refuse to serve coffee at all during peak hours, preferring the high profits from alcohol. | The cafes in Sant Antoni don't serve coffee during the peak hours so as to get more sales from alcohol and also sales from snack foods which go well with alcohol.",64,1
"He was an actor, is an actor, and will always be an actor. | He may decide to do other ventures in addition to acting.",30,1
Sometimes the people who represent themselves don't even know the significant facts of their case. | Public defenders are available to help those who try to represent themselves in court to better understand their cases.,40,1
It Was a Simple Error | That error was huge and complicated. ,15,0
"Fidelity's funds are lagging and the best fund managers are leaving, but the firm is thriving as a manager of corporate pension plans. | Fidelity is struggling in it's corporate pension plans department.",42,0
Postal Service's rates for outbound international mail. | There are no extra rates associated with the Postal Service's outband international mail.,29,0
"By contrast, neither the NYT nor the LAT get to it until the inside. | On the other hand, neither the NYT nor the LAT talk about the main issues until after the front page.",40,0
For ancient or legendary kings such as Fergus who was said to have been related to the Pharaohs of Egypt fashionable imagery of the time helped to create the finished figures. | Fergus was king for two decades.,42,1
"On a microscope slide they etched a hockey rink with laser, agreed on the rules, connected the microscope's camera to the big screen display and played until the morning. | They played all night and quit when the professor came in.",48,1
"Instead of trying to tame inner-city housing projects with different kinds of architecture, lower density, and income mixing, the Department of Housing and Urban Development should redefine its  to help its tenants escape the ghetto. | Income mixing has been moderately succcessful.",53,1
uh-huh i thought that was illegal | I thought it was immoral as well.  ,19,1
oh gosh that's hard to say  it's um used to be a big Twin Peaks fan but they've made me mad so i haven't watched them in a while in a while | I really like films by David Lynch as well.,53,1
there's a few that have hot and cold uh you know electricity and and hot water and so forth there's a few of those and you have to make your reservations pretty well in advance | There's a few campsites that have nice facilities.,52,1
but uh sure is a heck of a lot of work because you got to watch them every day and keep them watered and i i don't think i'll do it again | You have to watch cantaloupes every day and keep them watered.,52,1
Having the right governance structure is of critical importance. | It's important to the community to have the right governance structure.,26,1
"Set amid Tseun Wan's residential towers is the 18th-century walled village of Sam Tung Uk, now preserved as a museum, and a short walk from the MTR station. | The 14th walled village of Sam Tung Uk now preserved as an antique store.",60,0
"He would call evidence to show who did destroy the will, and it was possible that that might open up quite a new view of the case.  | The evidence showing who destroyed the will would change the course of the case.",47,0
"Six kilometers (4 miles) north of Ipoh is the Perakiaong, built in 1926 by a Buddhist priest from China. | The Perakiaong was built in 1926 by a Chinese Buddhist priest.",50,0
"However, few studies of physician-delivered interventions in an emergency setting exist. | There hasn't been much research on ER interventions.",28,0
Biot ' certainly worth visiting for its well-preserved 16th-century center ' is known for ceramics and heavy tinted glassware that has tiny Champagne-like bubbles. | The glassware in Biot is infused with tiny bubbles.,48,0
The fat one shouted curses but returned to the smithy as Thorn approached the group. | The man had a foul mouth.,26,1
"Through the free hotline, which officially made its debut last week, Luu and other project employees calm anxious callers and even elicit laughs from those who don't know where else to turn. | Every caller had a good laugh from Luu and the employees on the free hotline. ",58,1
The papers that Danvers brought over from America in the Lusitania. The effect of his words was electrical. | Everyone was astonished by his words.,31,1
None of the fleeces came close to weathering this kind of cold. | It was extremely warm outside.,22,0
"About three dozen cases, involving 123 people facing eviction, were handled, according to Volunteer Lawyer Project Director Barbara Romeo. | Barb Romeo is responsible for handling over 20 eviction cases. ",42,0
"no usually in the summer time | Nah, autumn or winter time typically.",16,0
Boats run from about 10am to 10:30pm. | Boats only start running after 12pm and stop before 6pm.,35,0
The limo stopped. | The limo came to a halt.,13,0
and at the same time i i see some colder winters in the Midwest i think they've gotten more snow in the past five years than we're having here on the East Coast | The East Coast has definitely had colder winters and more snow than the Midwest lately.,55,0
okay i think i did know that i just forgot okay | I forgot that because I was stressed out.,22,1
"Since October 1995, the Unified Agenda has been published electronically and is searchable either through RISC's web site (//reginfo.gov) or the Government Printing Office's GPO Access web site (which can be accessed through //www.access.gpo.gov). | Before the Unified Agenda was published electronically, it was hard to find in other places.",79,1
"You say that the attraction between this woman and you is more than plutonic, it is also physical. | You are both madly in love. ",31,1
yeah yeah it becomes a kind of music of it's own i mean when you listen to it it's um uh i think that they don't use electronic electronic some of it it's it's they use electronic and acoustic interchangeably | The music is unique and blends electronic and acoustic.,62,0
"Most historic buildings, museums, and traditional sights are located in the capital. | Many tourists visit the capital every year for the bull run.",29,1
"'It's all about symbolism. | In this complicated world, it's all symbolic.",21,1
A president who can talk his way out of a perjury rap can talk his way into a war. | It is wrong to believe that a president is capable of talking.,35,0
"All originated as floor and wall coverings for nomad dwellings carpets as hard-wearing, insulated floor coverings, and kilims as covers and wall hangings. | Kilims are used as decorations.",39,1
"During the subsequent Ten Years' War (1868-78) 50,000 Cubans including Cespedes and more than 200,000 Spanish lost their lives. | More than 200,000 Spanish lost their lives in the Ten Years' War.",66,0
"At the other end of the social spectrum are the wealthy Istanbullus, who live in the upmarket districts of Taksim, Harbiye, and Ni?«anta?«??, where the streets are lined with fashion boutiques, expensive apartments, and stylish cafes. | Wealthy Istanbullus live in tiny straw huts that constantly fall over.",72,0
"Because companies know they have to deliver high-quality products quickly and affordably, they limit the challenge for their program managers and provide strong incentives to capture design and manufacturing knowledge early in the process. | Companies have no clue about the quality of products that they need to put out.  ",58,0
"Under the modified requirement, hospitals would be required to distribute the statement during the course of the hospital stay rather than at admission. | The modified requirement covers a lot of new requirements for hospitals and doctors.",41,1
"This majestic structure is something like a four-pointed star, with 10,000 panes of glass forming translucent walls that are supported by a steel truss frame. | The glass that forms the translucent walls reminds people of slugs.",49,1
"Yes, it is suggestive, his eye sweeping the whole length of the wall, ""but it was not his candle that made this great patch, for you perceive that this is white grease; whereas Monsieur Lawrence's candle, which is still on the dressing-table, is pink.  | He looked at the whole wall that was covered with graffiti. ",73,1
"The Bible tells us that the cruelty and impiety of the rulers of both kingdoms aroused the fury of the great Prophets. | The rules in both kingdoms, by virtue of the poverty of their citizens, were often able to act with impunity.",50,1
"This is why gays substituted the phrase sexual orientation for sexual preference. | That's the reason gays supplanted ""sexual orientation"" over ""sexual preference.""",32,0
But to this woman you are not replaceable at any price. | You mother wouldn't take any money to replace you.,26,1
"This must be Prudie's week for identifying with her correspondents, for she could not agree with you more. | Prudie identifies with her correspondents when she agrees with them.",37,0
i'm just flat out of pet stories i don't even have a pet anymore | I will go home to my dog after this.,30,0
GAO's policy is that senior executives with the broadest knowledge of a completed engagement do such interviews. | The GAO executives are happy to do interview engagements. ,34,1
"Of the elements that are critical to the identification, development, and implementation of activities to reduce improper payments, perhaps the most significant is the control environment. |  The control environment is definitely the most significant element critical to identification, development and implementation.",50,1
No two hand-made carpets are identical. | Every hand-made carpet is different and hence unique.,22,0
He'd met the gamecock breed before and had never known the need to bristle at their crowing. | He'd never seen a gamecock before.,34,0
"Second, it is exciting and even encouraging to watch one's hero smack a concrete wall at such high speeds and walk away unscathed. | It can be a positive thing to watch a champion survive high speed impact without injury. ",48,0
"Is that crystal similar to the sky, by association, by contagion, or by true symbolism? | The crystal matches the sky.",27,1
It provides that the Comptroller General shall evaluate the results of a program or activity the Government carries out under existing law. | The Comptroller General controls the Government's actions.,35,1
"To combat highway congestion and pollution, L.A. is now building a much-needed light rail network. | Los Angeles hopes to fight pollution by building a light rail network.",37,0
"We can bring you fresh provisions for the return journey,"" said Severn. | Severn said they would bring supplies for the whole village.",27,1
No one has gone into the house so far. | Everyone is in the house right now. ,21,0
income and disabled clients. | Sales and able bodied clients.,13,0
uh let's see what's the word they have fun without doing the drinking and all that | They're able to enjoy themselves without alcohol.,32,0
And I've never looked lovelier. | I have never looked lovelier than when I am in leather.,24,1
"And good luck, Kirby. | Good luck with all your future endeavors, Kirby. We'll miss you.",24,1
for a discussion of Federal cost accounting principles and standards. | Talks about principles and standards of Federal costs.,22,0
considerations could support recommendation of rate and classification changes tailored to the capabilities and needs of particular mailers. | Mailers need to pay lower rates in order to stay in business.,37,1
"The owner is therefore well advised to ensure that preparation of the project scope definition package accurately and clearly expresses expectations for project performance, quality, cost, and schedule. | It is in an owners best interest to overestimate expected project costs.",48,0
Resurrect all the Presidents. | Bring back all the Mexican Presidents.,16,1
"yeah there are | No, there aren't ",12,0
"But public service wasn't something I thought about, he said.  | John said pblic service wasn't something he had put much thought in.",33,1
The Report and Order provides a discussion of these comments and Commission reaction to them. | The Report and Order also includes a list of all Commissioner's who have commented.,35,1
"Garibaldi's Expedition of 1,000 to Sicily/Naples | over 1,000 went to italy",29,0
okay if it the only thing that i was thinking about as far as having if you had one holdout out of say twelve | The other eleven holdouts are immaterial.,35,1
no i don't i don't get into that too much every every once in a while i will keep in in touch with maybe like who's in the top five of hitting or something like that but i don't get into you know how many errors somebody has or things like that | I am obsessed with all the details of each and every player.,75,0
"I don't know, said the girl truthfully. | The girl honestly stated that she does know. ",23,0
although the computer uh science areas are booming right now but the uh | Computer science is popular right now and it's so easy to find a job!,32,1
"'Please, if you'll just let me pass...I'm very tired...' | I didn't want to see people anymore and just wanted to leave.",35,1
"Its non-stop street scene derives from the fact that nearly every one of its 20 arrondissements, or districts, has shops, offices, and apartments side by side and on top of each other. | The apartments are side by side and on top of each other, as well as the shops and offices in the 20 or so districts causing a non stop street scene. ",81,0
"We had a discussion about what our separate views were, Dudovitz said.  | Dudovitz had good data to back up the points he was making.",34,1
Both these conclusions play to Clinton's advantage. | They hurt Clinton.,16,0
"LeTourneau was the boy's teacher in both second and sixth grades, and he describes their relationship  When I was six or seven, she encouraged me in my drawing. | The boy improved his drawing skills and built a career out of it.",52,1
yeah you you weren't supposed to want a job | You were supposed to already have a job.,22,1
Jack Kroll in Newsweek : Never have these four and a half hours in hell raced by with such Einsteinish speed. | Kroll works for Time.,32,0
"That's precisely because it has a stake, through its TV channels, in baseball rather than just in the Dodgers. | That's because it has a stake in the Dodgers and benefits when they are on TV.",45,1
A three-sample test of a masked alcohol screening questionnaire. | The test uses three blood samples.,21,1
it can't hurt | The pain is unbearable.,12,0
"yeah i could use a discount  i have to wait for the things to go on sale | I'm very happy to wait for sales, even for things I very thoroughly need. ",39,1
George McClellan out of retirement to save the Union Army. | The Union Army really benefits from George McClellan's training.,25,1
"He was thin, with long muscles and a topknot of braided hair running down his back. | He had long hair and big muscles.",29,0
Two of the resort towns are of special interest to Westerners. | There is one resort town of special interest to Westerners.,27,0
yeah from what i've read most people in the United States do do some type of volunteer work at some time in their lives | Over 75% of adults have done volunteer work in the past. ,44,1
The following table summarizes the practices of our sample organizations in each principle area and compares them with practices in the federal CIO environment. | The federal CIO environment is showing the workplace environment.,37,1
"So I come whippin' a mighty tired hoss outta Texas, an' I ain't plannin' on goin' back to any Fifth Military District!"" | He plans on going back to any Fifth Military District.",46,0
"Near by, a thick man with a cleaver stood watch. | A man was watching everything that was happening in the village.",27,1
"In one corner of the square are the Cage, an old prison lockup built in 1806 to house drunken sailors or runaway slaves, and the Ring, the site of the once-regular slave auction. | The Cage and the Ring are found in the square.",57,0
"Although future Medicare costs are expected to consume a growing share of the federal budget and the economy, pressure is mounting to expand Medicare's benefit package to cover prescription drugs, which will add billions to Medicare program costs. | It would cost no more than a million dollars to add prescription drug coverage to Medicare.",62,0
well it sounds like a lot | That does sound like a lot.,15,0
"to just go ahead and since there was no major damage he could just kind of like fill in the little ridges where the rim hit with some like bond or something and then paint over it and it would look just like new for only two hundred bucks so i did that instead | If I had hired someone to do it, I would have paid five hundred bucks for the repairs.",76,1
so they had uh they're having actually a special on today and they were mentioning that and even though Kansas City may have dropped him some other teams may pick him up but the big thing was that Nike uh the athletic shoe company is still going to keep him on as one of there cross trainer sponsors and since that makes him more money anyhow | Nike still sponsors him so he will be fine even if teams don't pick him up.,89,1
"In fact, it may well be that News Corp., which is building a national competitor to ESPN by stringing together a series of local sports networks, is more likely to work for the best interests of the game as a whole. | News Corp has no intentions of purchasing any sports networks.",59,0
at that time trying to influence the high school kids because uh i'm a retired educator | I still work as an educator.,27,0
"It is possible to walk along the walls, which seem to be swallowed up by the higher modern buildings of the city, to gain an impression of how large the citadel once was. | The citadel was built to be so large because it served as a symbol of power.",55,1
"Consequently, the volumes and percentages of total cost for La Poste do not include unaddressed mail. | Unaddressed mail isn't included in the total cost calculations for La Poste.",38,0
"With its four glass towers in the shape of open books, the new national library, Bibliothaque Franaois Mitterand, is the flagship building of the redeveloped Tolbiac district east of the Gare d'Austerlitz. | Bibliothaque Franaois Mitterand is the new national library.",66,1
The pain was awful. | I tolerated the pain very well.,14,0
so what type  Simply Red i've never heard of that | I don't know Simply Red since I just moved here.,28,1
"In 1543 Portuguese explorers reached Tanegashima Island, off southern Kyushu, followed over the next decade by Portuguese traders and Jesuit missionaries, headed by St Francis Xavier, who landed at Kagoshima in 1549. | In 1543 Portuguese explorers narrowly avoided landing at Japan and instead proceeded to India.",71,0
Today it's a drowsily peaceful fishing village. | The village was destroyed and rebuilt as a strip mall. ,26,0
yeah exactly i i um i just went out and got a new VCR yesterday | I got a new VCR to watch some old tapes.,28,1
"Very early, owing in part to English Protestant propagandists, the word Jesuitical came to characterize a form of argument designed less to seek the truth than to make a case, a form of argument that was aggressive and clever but perhaps not always sincere--indeed, one that was at times cunningly equivocal or downright deceitful. | The word Jesuitical was applied to English Protestant enemies.",80,1
"Although the warm, clear waters of the Aegean constitute a near-perfect diving environment, until recently the Greek government was rightly concerned about the possible damage divers might do to submerged ancient sites, and diving was prohibited. | The Greek government was worried about divers damaging the underwater ancient sites.",57,0
Yet one of the delights of the city is that it is not simply a collection of heartless historic facades. | The city is basically just a heartless collection of historic facades.,35,0
"I saw in the catalog how the lengthy diamond necklaces with complex pendants were often made to be disassembled by the client, so she could have four bracelets, two brooches, and a shorter necklace whenever she got tired of the one big thing. | I saw that some necklaces could be broken down into separate pieces of jewelry.",65,0
"In part, grants from the Colorado Lawyers Trust Account Foundation defray some of the costs associated with maintaining a strong pro bono, program. | There is not a pro bono program associated with the Colorado Lawyers Trust Account Foundation. ",45,0
yeah yeah it's i i think it's probably more embarrassing and very painful i i see i see that happening | I believe that this is happening because of someone's negligence. ,40,1
Likewise with  Most of the 22 million Americans who've tried it have had no trouble walking away from it. | 22 million Americans do not care what they eat.,39,1
"Maybe they've gone abroad to Poland, or something like that?"" Tuppence shook her head. | They very well may have gone to Poland.",32,1
Others had twisted in spasm until their backs had broken. | Their backs were gently massaged.,20,0
well you know what they say about the weather here in Texas | You've heard what people say about weather in Ohio.,26,0
"At Brockhole, about 2 km (3 miles) northwest of Windermere along the lake shore, is the Lake District National Park Visitor Centre, a very good place to gather information and plan your strategy for exploring. | If you want to plan your strategy for exploring, do not go to the Lake District National Park Visitor Centre.",68,0
"Robert Mitchum , and Charles Kuralt died. | Robert Mitchum , and Charles Kuralt died of overdoses.",27,1
"Regarding the issue of non-payment for services provided to alcohol-impaired patients, he observed | He did not agree with non-payment services for alcohol-impaired patients. ",38,1
