prompt,prompt_len,target
"Shares closed on NASDAQ just below their 52-week high , at $ 32.17 , up $ 1.54 . | Trading of EchoStar 's stock closed Tuesday at a 52-week high of $ 32.17 , up $ 1.54 .",68,0
"American forces here organized the elections , which officials say are important steps toward establishing democracy in Iraq . | U.S. forces organized the elections , which officials said were a step toward establishing democracy in the nation .",43,1
"Physicians who violate the ban would be subject to fines and up to two years in prison . | Physicians who perform the procedure would face up to two years in prison , under the bill .",39,1
Mailblocks was founded five years after WebTV was acquired by Microsoft for $ 425 million . | WebTV was sold to Microsoft in 1997 for $ 425 million and today is called MSN TV .,49,0
"The technology-laced Nasdaq Composite Index .IXIC rose 17.33 points , or 1.07 percent , to 1,640.13 . | The broader Standard & Poor 's 500 Index .SPX gained 5.51 points , or 0.56 percent , to 981.73 .",80,0
"The virus kills roughly 36,000 people in an average year , according to the U.S. Centers for Disease Control and Prevention . | Complications from flu kill roughly 36,000 Americans in an average year , according to the U.S. Centers for Disease Control and Prevention .",65,1
""" We will keep fighting within the law ... against this terrorist group and those who support it . "" | We will keep fighting , within the law , against the terrorist band . """,37,1
"MessageLabs , which runs outsourced e-mail servers for 700,000 customers around the world , said it had filtered out 27,000 infected e-mails in 115 countries as of Thursday morning . | Messagelabs , which runs outsourced e-mail servers for 700,000 customers around the world , has labeled the worm "" high risk "" and reports more than 31,000 infections in 120 countries .",106,0
It would now take place some time before August 8 in Auckland . | The meeting would now be held before August 8 .,27,0
The Thomson First Call consensus was for earnings of 19 cents a share . | Analysts surveyed by Thomson First Call had expected earnings of 19 cents per share in the third quarter .,39,0
Lawtey is not the first faith-based program in Florida 's prison system . | But Lawtey is the first entire prison to take that path .,32,0
"But Mr Robinson urged the voters to be "" kind and sensitive and gentle "" to the believers who "" will not understand what you 've done here today "" . | But he urged the delegates who elected him to be "" kind and sensitive and gentle "" to believers who "" will not understand what you 've done here today . """,67,1
"It will cost about $ 20,000 per eight-week course of treatment , comparable to other injected cancer therapies , a spokeswoman said . | It will cost about $ 20,000 per average course of treatment -16 to 17 weeks .",59,0
"McNair was stopped after a police officer saw his vehicle weaving on a downtown street before pulling into a convenience store , the arrest report said . | McNair was stopped just after midnight by a police officer who reportedly saw his sports utility vehicle weaving on a downtown street .",55,0
"Authorities in Alabama said the passage of time , and the transfer or retirement of some investigators , has not hurt their case . | Meantime , federal authorities in Alabama said the passage of time has not hurt their case against Rudolph .",46,0
"Wal- Mart , Kohl 's Corp. , Family Dollar Stores Inc . , and Big Lots Inc. posted May sales that fell below Wall Street 's modest expectations . | Wal-Mart , Kohl 's Corp. and Big Lots Inc. were among the merchants posting May sales below Wall Street 's modest expectations .",65,1
Tamil parties blame the Liberation Tigers of Tamil Eelam ( LTTE ) for these killings . | The government wanted to revive talks with the Liberation Tigers of Tamil Eelam ( LTTE ) to discuss the interim structure .,44,0
"The announcement comes one day after Microsoft ’ s global security chief , Scott Charney , reiterated Microsoft ’ s promises to simplify the way it distributes patches to users . | The announcement comes one day after Scott Charney , Microsoft 's global security chief , reiterated Microsoft 's promises to simplify the way it distributes patches to customers .",66,1
A view of the devastation left behind when a man drove his car through a crowded farmers market in Santa Monica on Wednesday . | The body of a victim lies under a yellow tarp in front of a car that plowed through a crowded farmers market in Santa Monica .,52,0
A Trillian representative did not return an e-mail requesting comment . | The representative did not return calls seeking additional comment .,27,1
"Sylvan Shalom , the Israeli Foreign Minister , said there was a possibility that Mr Bush “ will come to this area ” . | Shalom said there was also a possibility that "" the president will come to this area . """,45,1
""" If that ain 't a Democrat , then I must be at the wrong meeting , "" he said to a standing ovation . | And if that ain 't a Democrat , then I must be in the wrong meeting , "" he said to thunderous applause from his supporters .",57,1
Lord of the Rings director Peter Jackson and companion Fran Walsh arrive at the 74th Annual Academy Awards . | Lord of the Rings director Peter Jackson and longtime companion Fran Walsh .,37,0
"Pen Hadow , who became the first person to reach the geographic North Pole unsupported from Canada , has just over two days of rations left . | Pen Hadow became the first man last week to reach the geographic North Pole on an unsupported trek through Canada , a journey of about 770 km .",62,0
"The poll , conducted by KRC Communications Research of Newton , was taken Wednesday and Thursday . | The poll of 405 registered Massachusetts voters was conducted Wednesday through Friday by RKM Research and Communications .",42,0
"The Fourth of July Parade begins at 10 : 30 a.m. on Redwood Road , above the Sequoia and Redwood intersection . | The Fourth of July parade begins at 11 a.m. in downtown Everett , at Colby and Hewitt avenues .",55,0
Ten police officers were facing disciplinary action yesterday after they abandoned their night patrol to watch David Blaine . | Ten police officers were facing disciplinary action today after they abandoned their street patrol to go and watch the American illusionist David Blaine .,46,1
"In court papers filed Tuesday , Lee asked for an injunction against Viacom 's use of the name , saying he had never given his consent for it to be used . | In papers filed Tuesday in Manhattan 's state Supreme Court , Lee asked for an injunction against Viacom 's use of the name Spike for TNN .",67,0
"Taiwan reported 18 additional cases giving it a total of 149 cases and 13 deaths . | On Thursday , Taiwan reported 131 suspected cases of the disease -- up 11 cases from a day earlier .",50,0
"Shares of Berkeley , California-based Xoma dropped $ 1.49 or 27 percent , to $ 4 in Instinet trading . | Shares in Berkeley-based Xoma lost 77 cents , or 14 percent , to close at $ 4.72 each in trading on the Nasdaq Stock Market .",70,0
"However , the standards body warns that changes to Internet Explorer may affect a "" large number "" of existing Web sites . | Still , changes to IE "" may affect a large number of existing Web pages , "" according to the W3C 's notice .",52,1
Bloomberg said on Wednesday that all 16 crew members survived and would be tested for drugs and alcohol . | He said the ferry 's crew will be interviewed and tested for drugs and alcohol .,40,0
Media Editor Jon Friedman contributed to this story . | Jon Friedman is media editor for CBS.MarketWatch.com in New York .,27,0
"Two hours earlier , they had recovered the body of Melissa Rogers , 33 , of Liberty , Mo . | Just before dawn Tuesday , searchers found the body of Melissa Rogers , 33 , of Liberty , Mo .",47,1
"Strikingly , the poll saw little difference between women and men in their feelings towards Mrs Clinton . | Strikingly , the poll saw very little difference between women and men in their feelings about the former First Lady .",44,1
"A year earlier , it posted a profit of $ 102 million , or 13 cents a share . | That was more than double the $ 102 million , or 13 cents a share , for the year-earlier quarter .",54,0
"A DOD team is working to determine how hackers gained access to the system and what needs to be done to fix the breach . | A DoD team is on site to determine how this happened and what needs to be done to fix the breach , the release stated .",53,1
"Powell 's rendition of the third conversation made it more incriminating , by saying an officer ordered that the area be "" cleared out . "" | Powell 's version made it seem more sinister when he said an officer on the tape ordered that the area be "" cleared out . """,58,1
"He also accused royal courtiers of poisoning the brothers ’ “ little minds ” . | He said the royal family has poisoned the princes ' "" little minds . """,32,1
"His daughter , Nina Axelrod , told The Associated Press that he died in his sleep , apparently of heart failure . | Axelrod died in his sleep of heart failure , said his daughter , Nina Axelrod .",43,1
"Poland has finished assembling a 9,200-strong multinational stabilisation force it will command in central and southern Iraq , Defence Minister Jerzy Szmajdzinski said on Wednesday . | The advance guard of the 9,200-strong multinational stabilization force Poland will command in central and southern Iraq left Wednesday on the country 's biggest military mission in nearly 60 years .",80,0
"And Forrester forecasts that on-demand movie distribution will generate $ 1.4bn by 2005 , while revenue from DVDs and tapes will decline by eight per cent . | On-demand movie distribution will generate $ 1.4 billion by 2005 , and revenue from DVDs and tapes will decline 8 percent , Forrester predicted .",74,1
"Justice Clarence Thomas , joined by fellow conservative Justice Antonin Scalia , dissented . | Justice Antonin Scalia , Sandra Day O 'Connor and Clarence Thomas dissented from the ruling .",39,0
"Russian and Saudi officials on Monday signed a five-year agreement on cooperation in the oil and gas sector . | After talks , Russian and Saudi energy ministers signed a five-year agreement on cooperation in the oil and gas industry .",46,1
"The number of probable cases dropped to 64 on Tuesday from 66 on Monday in and around Toronto , a city of four million people . | As of Monday , there were 66 probable cases in and around Toronto , a city of 4 million people .",56,1
"Some 660 prisoners from 42 countries , including Canada , are held , many captured during the war against in Afghanistan the al-Qaida network . | Some 660 prisoners from 42 countries are being held at the Naval base at Guantanamo Bay , many captured during the war against Al Qaeda in Afghanistan .",70,1
"FBI agents arrested a former partner of Big Four accounting firm Ernst & Young ERNY.UL on criminal charges of obstructing federal investigations , U.S. officials said on Thursday . | A former partner of accountancy firm Ernst & Young was yesterday arrested by FBI agents in the US on charges of obstructing federal investigations .",63,1
""" We 're still confident that Gephardt will get the lion 's share of union support . "" | Whether or not we get to the two-thirds , we 're going to have the lion 's share of union support . """,50,0
"Ximian brings Novell unparalleled expertise , strengthening our ability to work with [ our ] customers and leverage open source initiatives more constructively . "" | "" Ximian brings Novell unparalleled Linux expertise . . . [ and strengthens ] our ability to work with and leverage open source initiatives more constructively . """,63,1
"A few hours later , the House voted 256 to 170 to pass the Healthy Forest Restoration Act sponsored by Rep. Scott McInnis , R-Colo . | The House voted 256-170 on Tuesday to approve the bill sponsored by Rep. Scott McInnis , R-Colo .",67,1
"Three each came from Africa , Asia and Latin America . | But 62 % of Catholics live in Africa , Asia and Latin America .",29,0
"Last week , Prime Minister Atal Bihari Vajpayee ended an 18-month chill in relations by ordering normalisation of diplomatic ties and restoration of air services with Pakistan . | The move follows a recent proposal by Mr Vajpayee , whoended an 18-month chill in relations by ordering normalisation of diplomatic links and restoration of air services with Pakistan .",76,0
"Leung , who faces a maximum of 50 years in prison if convicted , also told the judge that she understood her constitutional rights . | Smith , who faces a maximum 40 years in prison if convicted , is free on $ 250,000 bond .",59,0
"Senate passage of the Medicare bill was almost certain , possibly as early as today . | Senate passage of the Medicare bill is almost certain Monday .",29,1
"The computers were located in the United States , Canada , and South Korea . | The PCs are scattered across the United States , Canada and South Korea .",31,1
The indictment supercedes a criminal complaint filed against Quattrone on April 23 with similar charges . | The indictment follows a criminal complaint filed by federal prosecutors on April 23 .,39,0
"Hannum was five and a half months pregnant when her mother died . | In her testimony , Kate Hannum said she was 5 1 / 2 months pregnant when her mother was killed .",42,1
"The Dow Jones industrial average .DJI slipped 9.54 points , or 0.1 percent , at 9,558.92 . | The blue-chip Dow Jones industrial average eased 44 points , or 0.47 percent , to 9,543 , after scoring five consecutive up sessions .",73,0
"Cullen is replacing former chief privacy officer Richard Purcell , who left earlier this year . | The job had been vacant since Richard Purcell left earlier this year .",32,0
"Sirius recently began carrying National Public Radio , a deal pooh-poohed by XM because it doesn 't include popular shows like "" All Things Considered "" and "" Morning Edition . "" | Sirius carries National Public Radio , although it doesn 't include popular shows such as "" All Things Considered "" and "" Morning Edition . """,65,0
"The indictment ``strikes at one of the very top targets in the drug trafficking world , ' ' said U.S. Attorney Marcos Jimenez . | The newly unsealed 32-count indictment alleges money laundering and conspiracy and "" strikes at one of the very top targets in the drug-trafficking world , "" Jiménez said .",68,1
"Atlantic Coast will continue its operations as a Delta Connections carrier . | It will continue its regional service for Delta Air Lines DAL.N , Atlantic Coast said .",32,1
"Tampa Bay manager Lou Piniella , bench coach John McLaren and right fielder Aubrey Huff were ejected for arguing after Huff was called out on strikes to end the ninth . | Tampa Bay manager Lou Piniella , bench coach John McLaren and Huff all were ejected in the middle of the ninth .",57,0
"Despite their differences , U.S. and EU leaders said there were areas of agreement . | Despite these and other differences , U.S. and EU leaders insisted they were working well together .",40,1
"For example , Anhalt said , children typically treat a 20-ounce soda bottle as one serving , although it actually contains 2 ½ 8-ounce servings . | Anhalt said children typically treat a 20-ounce soda bottle as one serving , while it actually contains 2.5 .",64,1
""" And if there is a leak out of my administration , "" he added , "" I want to know who it is . | He added , "" There 's just too many leaks in Washington , and if there is a leak out of my administration , I want to know who it is .",60,0
"Subway and bus fares rose 33 percent , from $ 1.50 to $ 2 , on May 4 , while tickets on suburban trains rose an average 25 percent May 1 . | Subway and bus fares rose 33 percent , from $ 1.50 to $ 2 , on May 4 , while average 25 percent increases took effect May 1 on suburban trains .",88,1
"Six months ago , the IMF and Argentina struck a bare-minimum $ 6.8-billion debt rollover deal that expires in August . | But six months ago , the two sides managed to strike a $ 6.8-billion debt rollover deal , which expires in August .",58,1
"He was sentenced in June to more than seven years in prison for securities fraud , perjury and other crimes . | He was sentenced to more than seven years in prison after pleading guilty to charges including securities fraud .",42,0
"The report shows that drugs sold in Canadian pharmacies are manufactured in facilities approved by Health Canada - the FDA 's counterpart in Canada . | The report shows that drugs sold in Canadian pharmacies are manufactured in facilities approved by Health Canada , which serves a similar role as the FDA for the Canadian government .",59,1
DeVries did make one stop in town Wednesday - registering as a sex offender at the Soledad Police Department . | Convicted child molester Brian DeVries spoke out in response to community outrage Wednesday afternoon after registering as a sex offender at the Soledad Police Department .,54,0
Now they are waiting to see if Fed Chairman Alan Greenspan will try and repair the damage in his testimony to the House next week . | Now they were waiting to see if Fed Chairman Alan Greenspan would try to repair the damage done to bond prices in his testimony to the House next week .,60,1
"While robbery appeared to be the motive , the suspects drove off before taking anything . | While robbery appeared to be the motive , the suspects fled before they could take anything , he said .",38,1
"The US responded coolly to the EU deadline , warning that trade sanctions would backfire by hurting European consumers . | The US administration responded coolly to the EU deadline , warning that trade sanctions would backfire by hurting European consumers but pledging "" to comply with our international obligations "" .",57,0
"On July 10 , a team of 32 Singaporean police officers was sent to Baghdad . | In July 32 Singaporean police officers were sent to Baghdad to help train Iraqi police forces and returned home last month .",48,0
"The fawn , named after Dr Duane Kraemer , one of the researchers , was born a few months ago . | The fawn , named for university researcher Duane Kraemer , turns 7 months old today .",42,1
"Mr. Berg says in an advertisement for it , "" More than my remembrances , this book intends to convey hers . "" | In an advertisement for the book , Berg says , "" More than my remembrances , this book intends to convey hers . """,54,1
"Experts say they think better treatment , including widespread use of the drug tamoxifen , as well as mammogram screening are responsible for the improvement . | Experts say they think better treatment , including use of the drug tamoxifen and mammogram screening , are responsible .",54,1
"BaFin and the head of the principal finance group , Robin Saunders , were not immediately available to comment . | BaFin , Germany 's chief financial regulator , and the prosecutor 's office were not immediately available for comment .",46,0
Mr. Stevens has also told his officers that information from British intelligence indicates there are more al Qaeda agents in Britain than previously thought . | Sir John has also told his officers that information from British intelligence indicates there are more al-Qa 'eda agents in Britain than previously thought .,56,1
"Likewise , the 30-year bond US30YT = RR slid 23 / 32 for a yield of 4.34 percent , up from 4.30 percent . | The 30-year bond US30YT = RR lost 16 / 32 , taking its yield to 4.20 percent from 4.18 percent .",85,0
"His 1996 Chevrolet Tahoe was found abandoned in a Virginia Beach , Va . , parking lot June 25 . | His sport utility vehicle was found June 25 , abandoned without its license plates in Virginia Beach , Va .",50,1
"Shares of LendingTree soared $ 5.99 , or 40.1 percent , to $ 20.68 in afternoon trading on the Nasdaq Stock Market . | Shares of LendingTree rose $ 6.21 , or 42 percent , to $ 20.90 after hitting $ 21.36 earlier .",76,0
"They said they also seized several items which might be linked to ritual killing , including an animal 's skull with a nail driven through it . | Among the evidence seized by detectives was an animal skull with a nail driven through its head , which may have been used in a "" black magic "" ceremony .",61,1
"Five foreign embassies , including the Singapore embassy , in Bangkok were among the targets , it said . | Five foreign embassies in Bangkok , including the Singapore embassy , were among those targeted .",37,1
"Altria shares fell $ 1.17 to $ 42.51 and were the Dow 's biggest percent loser . | Its shares fell $ 9.61 to $ 50.26 , ranking as the NYSE 's most-active issue and its biggest percentage loser .",65,0
""" The United States welcomes a greater NATO role in Iraq 's stabilization , "" Powell said . | "" The United States welcomes a greater NATO role in Iraq 's stabilization , "" Mr. Powell told his colleagues in a speech today .",48,1
"Diane Lade of the South Florida Sun-Sentinel , a Tribune Publishing newspaper , contributed to this report . | Staff Writer Diane Lade and The Associated Press contributed to this report .",35,0
"A New Castle County woman has become the first Delaware patient to contract the West Nile virus this year , the state 's Department of Health reported . | A 62-year-old West Babylon man has contracted the West Nile virus , the first human case in Suffolk County this year , according to the county health department .",66,0
"Five more human cases of West Nile virus , were reported by the Mesa County Health Department on Wednesday . | As of this week , 103 human West Nile cases in 45 counties had been reported to the health department .",48,0
But he added group performance would improve in the second half of the year and beyond . | De Sole said in the results statement that group performance would improve in the second half of the year and beyond .,41,1
"Negotiators talked with the boy for more than an hour , and SWAT officers surrounded the classroom , Bragdon said . | Officers talked with the boy for about an hour and a half , Bragdon said .",42,0
"With the test , Hubbard said , "" I believe that we have found the smoking gun . | "" We have found the smoking gun , "" investigating board member Scott Hubbard said .",36,0
The legislation came after U.S. District Judge Lee R. West in Oklahoma City ruled last week that the FTC lacked authority to run the registry . | U.S. District Judge Lee R. West ruled Tuesday in Oklahoma City that the FTC lacks authority to run the registry .,57,0
"U.S. troops killed nearly two dozen suspected Taliban militants after coming under fire in southern Afghanistan in the latest in a series of such attacks . | U.S. soldiers killed about two dozen suspected Taliban militants in southern Afghanistan after their convoy came under attack , the military said Sunday .",58,1
"The state 's population was 6,080,485 in 2000 , according to the U.S. census . | Between 1960 and 2000 , however , the state 's population grew by 30.4 percent to 6,080,485 .",74,0
""" The Republicans went into a closet , met with themselves , and announced a ' compromise . ' "" | "" The Republicans went into a closet , met with themselves , and announced a compromise , "" Hollings said in a statement .",47,1
""" September and third quarter data confirm that demand in the global semiconductor market is rising briskly , "" said George Scalise , president of the SIA . | "" September and third-quarter data confirm that demand in the global semiconductor market is rising briskly , "" George Scalise , the SIA 's president , said in the statement .",66,1
"But Odette is the first to form over the Caribbean Sea in December , the Center said . | It is the first named storm to develop in the Caribbean in December .",35,1
"John Logsdon , a board member , said that "" human spaceflight had become a place where dissent was not welcome . "" | In fact , said John Logsdon , a board member and George Washington University expert on space policy , "" human spaceflight had become a place where dissent was not welcome . """,62,1
"Altria shares fell $ 1.17 to $ 42.51 and were the Dow 's biggest percent loser . | Its shares fell $ 9.61 to $ 50.26 , ranking as the NYSE 's most-active issue and its biggest percentage loser .",65,0
"The Dow Jones industrial average fell 98.30 , or 1.1 percent , while bond values fell , too . | The Dow Jones industrial average finished the day down 98.32 points at 9,011.53 .",56,0
"The poll , conducted by KRC Communications Research of Newton , was taken Wednesday and Thursday . | The poll of 405 registered Massachusetts voters was conducted Wednesday through Friday by RKM Research and Communications .",42,0
"And if we don 't do this , innocent people on the ground are going to die , too . "" | Crews are told : "" If we don 't do this , innocent people on the ground are going to die "" , he said .",51,1
"The Institute for Supply Management said its manufacturing index was 49.4 percent last month , up from 45.4 in April . | The Institute for Supply Management 's manufacturing index rose to 49.4 in May from 45.4 in April , the biggest monthly gain since December .",65,0
But stocks have rallied sharply over the past 3-1 / 2 months amid hopes for an economic rebound later this year . | But stocks have roared higher in the past 3-1 / 2 months amid hopes for an economic rebound .,51,1
The leased applications are designed to help sales people track customer accounts and sales leads . | Salesforce.com rents software that helps corporate sales people track customer accounts and sales leads .,35,1
"He had performed outside Cuba on several occasions , including shows in the US last year and in Brazil , South Africa and several European countries . | He had performed outside of Cuba on several occasions , including shows in the United States last year .",48,0
"Shares of Berkeley , California-based Xoma dropped 89 cents , or 16 percent , to $ 4.60 in Instinet trading . | Shares in Berkeley-based Xoma lost 77 cents , or 14 percent , to close at $ 4.72 each in trading on the Nasdaq Stock Market .",72,0
"Cmdr. Rod Gibbons , an academy spokesman , said , "" The academy is shocked and saddened . | Naval Academy spokesman Cmdr. Rod Gibbons said : ``Today 's announcement came as a surprise .",42,1
The company 's shares fell 3.6 percent to close at $ 66.89 on the Nasdaq . | Shares of Express Scripts ESRX.O fell about 4 percent to $ 66.73 on the Nasdaq in late morning trade .,56,0
"Microsoft favors setting up "" independent e-mail trust authorities to establish and maintain commercial email guidelines , certify senders who follow the guidelines , and resolve customer disputes . "" | Gates says he wants to see "" independent e-mail trust authorities "" who "" establish and maintain commercial email guidelines , certify senders who follow the guidelines , and resolve customer disputes . """,72,1
"The group will be headed by State Department official John S. Wolf , who has served in Australia , Vietnam , Greece and Pakistan . | The group will be headed by John S. Wolf , an assistant secretary of state who has served in Australia , Vietnam , Greece and Pakistan .",56,1
The Cavaliers won the right Thursday to select James in the June 26 draft . | The Cleveland Cavaliers won the right to draft James by winning the NBA 's annual lottery Thursday night .,39,1
"At 11 p.m. , Henri was centered about 70 miles southwest of St. Petersburg and was becoming disorganized as it drifted south at about 3 mph , forecasters said . | Henri was centered about 75 miles southwest of Cedar Key and was moving east-northeast at 5 mph , forecasters said .",69,0
"The 30-year bond < US30YT = RR > firmed 24 / 32 , taking its yield to 4.18 percent , after hitting another record low of 4.16 percent . | The 30-year bond US30YT = RR firmed 14 / 32 , taking its yield to 4.19 percent from 4.22 percent .",92,0
"The vulnerability affects Windows NT 4.0 , NT 4.0 Terminal Services Edition , XP and 2000 , as well as Windows Server 2003 . | Microsoft issued a patch for the vulnerability , which affects Windows NT 4.0 , Windows NT 4.0 Terminal Services Edition , Windows 2000 , Windows XP and Windows Server 2003 .",85,0
"Rep. Louise Slaughter , D-N.Y. , declared , "" The Congress of the United States has never -- ever -- outlawed a medical procedure . | "" The Congress of the United States has never — ever — outlawed a medical procedure , "" said Rep. Louise McIntosh Slaughter ( D-N.Y. ) .",66,1
"The broader Standard & Poor 's 500 Index .SPX advanced 2 points , or 0.24 percent , to 977 . | The Nasdaq Composite Index .IXIC was off 6.52 points , or 0.39 percent , at 1,645.66 .",71,0
Nelson had received a technical foul with 2 : 46 to go in the first quarter . | Nelson stared down referee Joey Crawford during a timeout with 2 : 46 left in the first quarter and San Antonio leading 26-16 .,54,0
"In recent years , he served on the faculty of the Manhattan School of Music . | Mr. Istomin was on the piano faculty of the Manhattan School of Music and participated in Professional Training Workshops at Carnegie Hall .",43,0
"Feelings about current business conditions improved substantially from the first quarter , jumping from 40 to 55 . | Assessment of current business conditions improved substantially , the Conference Board said , jumping to 55 from 40 in the first quarter .",52,1
""" This legislation benefits the entire state of Illinois , every town , every city , every citizen , "" Blagojevich told the crowd of political heavyweights at O 'Hare . | "" The legislation I 'm proud to sign today benefits the entire state of Illinois , every town , every city , every citizen .",64,1
"Helen Sharkey , 31 , and Gene Foster , 44 , pleaded guilty Tuesday to one count of conspiracy to commit securities fraud . | The two others , former Dynegy executives Helen Christine Sharkey , 31 , and Gene Shannon Foster , 44 , pleaded guilty Tuesday to one count of conspiracy to commit securities fraud .",71,1
"J.D. Edwards shareholders will receive 0.86 of a share of PeopleSoft for each share of J.D. Edwards . | Shareholders will get 0.86 PeopleSoft share , or $ 13.11 , for each J.D. Edwards share , based on recent trading prices .",67,1
"She claimed all the babies were born full-term and died within hours , he said . | "" What she told our investigators was that all the babies were born full-term and then died within hours , "" Hughes said .",46,1
Cambone said U.S forces found the tractor-trailer April 19 at a Kurdish checkpoint near the city of Mosul in northern Iraq . | Kurdish forces at a checkpoint near Mosul in northern Iraq seized the trailer on April 19 .,52,0
"It was the third time in four years that wildfires forced the park to close . | For the third time in four years wildfires closed Mesa Verde National Park , the country ’ s only park dedicated to ancient ruins .",43,0
"In Europe , France 's CAC-40 rose 0.6 percent , Britain 's FTSE 100 slipped 0.02 percent and Germany 's DAX index advanced 0.8 percent . | In afternoon trading in Europe , France 's CAC-40 fell 1.6 percent , Britain 's FTSE 100 dropped 1.2 percent and Germany 's DAX index lost 1.9 percent .",96,0
"No dates have been set for the criminal or civil cases , but Shanley has pleaded not guilty . | No dates have been set for either the civil trial or the criminal trial .",37,0
"Prior to joining Kodak , Palumbo worked for Procter & Gamble Corp. , where he managed products such as Folgers and Pantene shampoo . | Prior to joining Eastman Kodak , Mr. Palumbo held senior marketing positions for Procter & Gamble .",49,0
That exploit works on unpatched Windows 2000 machines with Service Pack 3 and 4 . | Both Counterpane and iDefense contend that the exploit works effectively against Windows 2000 systems running Service Pack 3 and 4 .,53,1
It may suggest that the exchange give up its regulatory powers . | It has no jurisdiction over his pay but does oversee the exchange 's regulatory powers .,31,0
Lord of the Rings director Peter Jackson and companion Fran Walsh arrive at the 74th Annual Academy Awards . | Lord of the Rings director Peter Jackson and longtime companion Fran Walsh .,37,0
"The Dow Jones industrial average .DJI rose 41.61 points , or 0.44 percent , to 9,415.82 . | The Dow Jones rose 41.61 points Friday , a gain of 0.4 % for the day and 0.7 % for the week .",72,0
"The news comes after Drax 's American owner , AES Corp. AES.N , last week walked away from the plant after banks and bondholders refused to accept its restructuring offer . | Last week its American owners , AES Corp , walked away from the plant after banks and bondholders refused to accept its financial restructuring offer .",66,1
"Legislation making it harder for consumers to erase their debts in bankruptcy court won overwhelming House approval in March . | Legislation making it harder for consumers to erase their debts in bankruptcy court won speedy , House approval in March and was endorsed by the White House .",50,0
"In Hong Kong , 24 patients were quarantined Wednesday after seven public hospital workers developed flu-like symptoms . | This after seven health care workers at a public hospital fell ill with flu-like symptoms .",42,0
"The staged scene , covering several acres , featured smashed cars and buses , ruined buildings , scattered debris and spot fires . | Smashed cars and buses , ruined buildings , scattered debris and spot fires added to the realism .",44,0
"Sovereign , based in Philadelphia , expects to close the acquisition in the first quarter of 2004 . | Sovereign said it expects the merger to close in the first quarter of 2004 , subject to regulatory and First Essex shareholder approval .",53,0
"Both were declared dead about 6 p.m. at Brookdale University Hospital and Medical Center . | Both shooting victims were rushed to Brookdale University Hospital Medical Center , where they died a short time later .",43,0
"Hoffa , 62 , vanished the afternoon of July 30 , 1975 , from a parking lot in Oakland County , about 25 miles north of Detroit . | Hoffa , 62 , vanished on the afternoon of July 30 , 1975 , from a parking lot in a Detroit suburb in Oakland County .",76,1
"Handspring shareholders will get 0.09 shares of the parent company , Palm , Inc . , for each share of Handspring common stock they currently own . | Handspring 's shareholders will receive 0.09 Palm shares ( and no shares of PalmSource ) for each share of Handspring common stock they own .",68,1
"The market 's broader gauges also posted big gains , having climbed higher for four consecutive weeks . | The broader market also retreated , having climbed higher for four consecutive weeks .",35,0
"The pressure will intensify today , with national coverage of the final round planned by ESPN and words that are even more difficult . | The pressure may well rise today , with national coverage of the final round planned by ESPN , the cable sports network .",49,0
The Commerce Commission would have been a significant hurdle for such a deal . | The New Zealand Commerce Commission had given Westpac no indication whether it would have approved its deal .,35,0
"They include two Kuwaitis and six Palestinians with Jordanian passports with the remainder Iraqis and Saudis , the official said . | Two Kuwaitis and six Palestinians with Jordanian passports were among the suspects , the official said .",44,0
Media Editor Jon Friedman contributed to this story . | Jon Friedman is media editor for CBS.MarketWatch.com in New York .,27,0
"The unemployment rate rose a tenth of a percentage point to 6.1 % , the highest level since July 1994 . | The unemployment rate is predicted to have ticked up a percentage point to 6.1 % .",49,0
"The US responded coolly to the EU deadline , warning that trade sanctions would backfire by hurting European consumers . | The US administration responded coolly to the EU deadline , warning that trade sanctions would backfire by hurting European consumers but pledging "" to comply with our international obligations "" .",57,0
Heatley was sixth in the league in goals last season with 41 and ninth in points with 89 . | Heatley led Atlanta in scoring last season with a team-record 41 goals and 48 assists .,49,0
"Identical wording was introduced in the Senate last week by three Republicans , Wayne Allard ( Colo . ) , Jeff Sessions ( Ala . ) and Sam Brownback ( Kan . ) . | Identical wording was introduced in the Senate last week by three Republicans : Wayne Allard of Colorado , Jeff Sessions of Alabama and Sam Brownback of Kansas .",70,1
"One of the latest shootings was at a car on Sunday on I-270 , Franklin County sheriff 's Chief Deputy Steve Martin said . | A car and a house were hit in the new shootings , the chief deputy sheriff of Franklin County , Steve Martin , said .",56,0
"Another soldier died and three were wounded when their vehicle hit a land mine or a piece of unexploded ordnance in Baghdad , a military statement said Tuesday . | Also Monday , one soldier died and three were wounded when their vehicle hit a land mine or a piece of unexploded ordnance in Baghdad .",59,1
"Derek Jeter took batting practice on the field for the first time since dislocating his left shoulder on Opening Day and expects to begin a minor league rehab assignment tomorrow . | Jeter , who dislocated his left shoulder in a collision March 31 , took batting practice on the field for the first time Monday .",64,0
"Only 29 families of frogs are known and most were identified and described in the mid-1800s and the last in 1926 . | Only 29 families of frogs are known , most of which were named by the mid-1800s .",61,0
""" I have heard the people of New York say , ' Enough is enough , ' "" Pataki said . "" | "" I have every reason to believe that people understand enough is enough , "" Mr. Pataki said .",46,0
"The Institute for Supply Management 's index of nonmanufacturing activity rose unexpectedly in April , reports said . | The Institute for Supply Management said its index of non-manufacturing activity rose to 50.7 from 47.9 in March .",51,0
