prompt,prompt_len,target
"'Ah,' said the real me. | 'Go away,' said the real me.",19,0
"EPA has certified that the final rule will not have a significant impact on a substantial number of small entities because, using the size standard of fewer than 750 employees, only four firms would be considered small entities. | Only four of the firms would be considered small entities.",57,1
A short distance from the cathedral on High Street are the two St. Audoen's Churches. | There's only one church a short distance from the cathedral.,36,0
"Jon stood and saw Adrin in melee with one of the assassins, a smoking gun in his left hand. | Adrin was fighting one of the assassins.",33,1
"'Listen, Mr. Franklin, you have to understan-' | No one wants Mr. Franklin to understand anything. ",26,0
"If you head inland to the less populous centre of the island, you'll find hamlets consisting of little more than a whitewashed church, a general store, and a bar. | Most of the inland hamlets are entirely deserted.",49,0
And then he yawned. | He yawned. ,13,1
"Unless you can go back in time, cutting the tax rate on existing capital gains cannot possibly increase investment in productive resources. | Unless it is retroactive cutting taxes on capital gains won't work.",40,1
Mexico blames the American company that processed the berries. | Mexico lauded the American company for destroying the berries.,22,0
"A vibrant city, Paris sets tastes and fashions for France and the world. | An industrial city stuck in its past, no one would be caught dead wearing Parisian clothes.",35,0
"Heald said, We used to have almost all of our funding from four sources, general unrestricted funds. | Heald said that most of the funding used to come from four sources.",38,1
so you know it's like great we go to the Crab Shanty and i'm going to have veal you know | i'm going to have veal because i don't like eating crab,42,0
"This site also provides other useful  for example, as part of the annual governmentwide consolidated financial audit, GAO's Information Technology Team is involved with reporting on the effectiveness of controls for financial information systems at 24 major federal agencies. | There are ways in which the website can be useful.",61,1
Susan's skin was clammy and yellow. | Susan's skin was rosy red. ,21,0
"What this means is that the revenue from any new taxes on pollution could be used to reduce other taxes, such as Social Security contributions or the income tax (but not, of course, the capital-gains tax). | Social Security contributions or the sales tax could be reduced by a new tax on pollution.",62,0
"The major source of the overall decline in investment-good prices was the over 22 percent average annual decline in the price of computers and peripheral equipment since 1995. | Annual prices for investment-goods have dropped since 1995, which is significantly related to the annual decline of the cost of computers and computer equipment.",71,1
"The next major junction, Asan Tole, is larger and even busier than the ones preceding. | Asan Tole is very busy.",29,1
"If the auditors' report discloses significant deficiencies, auditors should report the views of responsible officials concerning the findings, conclusions, and recommendations, as well as corrections planned. | The auditors should report the views of responsible officials if significant deficiencies are discovered.",49,1
"Steve Forbes intends to advertise on day trading and investment sites, where people who might vote for him are likely to be found. | Steve Forbes' voters are usually on trading and investment sites.",39,1
of measurement and scales with interval or ratio properties. | Scales have interval or ratio properties.,19,1
A comprehensive transition plan needs to be developed. | The plan is important.,16,1
"The Pyramid of Kephren is smaller than the Great Pyramid, though its location on slightly higher ground makes it seem taller. | The Great is larger than the Pyramid of Kephren.",37,1
In 1997 payment mail was 7.5 billion pieces or 30. | At one time payment mail was over 6 billion pieces.,34,1
This fear is well grounded. | The fear is justified ,13,1
The sixth version of the classic cookbook occasions nostalgia for the 1931 original. | The classic cookbook occasions nostalgia only had five versions.,30,0
"Lola Thigh sang and preformed nightly at a venue of Klepacki's major competitor, also a Klepacki (don't confuse these two, the fact that both had the same last name was purely coincidental, and besides, the other one had a different first name - Jacek). | Thigh sang every night in a club.",72,1
"and it really did seem to be a worthwhile organization but on the other hand i'm not sure what the permanent value of it was i don't know what we got for all the money | On one hand, it seemed to be a worthwhile organization, but on the other hand, I'm not sure what the permanent value of it was, i don't know what we got for all the money.",85,1
"In recent years, nominal gains on households' assets-particularly financial assets-have dwarfed the saving flow. | Rapidly rising house prices have accounted for much of this rise.",37,0
"Pigs are sociable, loving, and a hell of a lot brighter than Dalmatians. | Pigs are very smart.",26,1
"From south of the Fort, notice the two monumental elephants outside the Delhi Gate. | Outside of the Delhi Gate are two elephants that are monuments. ",31,1
yeah there's nothing like fresh vegetables picked out of the garden | I hate eating vegetables.,20,0
from uh from uh one to a thousand | From 1 to 1000. ,21,1
"To-day is only the 24th."" | Today is the 23rd.",21,0
yeah we've had a couple of them in the class and oh uh they've kind of stuck with it one of them though has been coming with his girlfriend and they're about to get married in a couple of weeks so it might be interesting to see if they stick with it | A lot of people dropped out due to time constraints or because they thought it was too hard.,79,0
the mad dog for its | its dog is mad for the.,14,1
"The giant spun again and Jon felt the blade of the axe swinging overhead. | As the giant spun another time, Jon could feel the axe above his head. ",34,1
"At nearby Oriago, the Palladian style can be seen in Villa Gradenigo, and at Mira, in the 18th-century Villa Widmann. | The Palladian style wasn't used in Villa Gradenigo.",50,0
A package of stories in Newsweek examines India 50 years after independence. | Newsweek has never made a story about what's happened in the 50 years since India gained their independence. ,41,0
several i mean it's it's it it's funny the way the business works because there're so many things that are enormously out priced | I'm not sure that the business is being run properly because the prices are out of whack.,53,1
um the little ones we throw back or my dad will bring them home and put them in my fish tank | We keep all of them regardless of their size.,33,0
Migrating birds! | birds flying to a new location,12,1
yeah i have no idea i don't have the foggiest notion what it is about | I don't remember clearly what it is about.,32,1
"It kind of stepped in at the right time, said Ceballos, who has loan payments averaging $800 a month and whose starting salary was $30,000.  | Ceballos has a starting salary of $30,000. ",57,1
"It concluded that there was no cross subsidy of rural delivery by city delivery. | It said that you can't get a rural subsidy if the town has more than 40,000 people.",43,0
Reducing the amount of electricity we use and the amount of fuel needed to produce it are part of the answers to the challenge of providing energy in an environmentally responsible way. | Reducing electricity is good for the environment but we haven't been successful at doing it yet.,54,0
"Visitors can choose to stay in cosmopolitan Strasbourg, picturesque Colmar, or hillside villages, and can eat in cozy winstubs (wine bars) or stylish restaurants (Alsace has more Michelin stars than any other province in France). | The reason Alsace as more Michelin stars than other French provinces is because there are more fine dining restaurants.",66,0
"Arguing for a quick end to the Chechen war, both Albright and Berger appeal not to Putin's mercy but to his political interests. | Albright and Berger make a request to Putin's political interests.",44,1
Don't be divisive. | Don't be hostile. ,15,1
 critical design reviews that are supported by completed engineering drawings and production decisions that are supported by reliability testing and statistical process control data. | Critical design reviews are supported by engineering drawings and product decisions.,39,1
we may we may need a constitutional convention | There's no way a constitutional convention would help.,21,0
"The odds of winning are very low in fact, the house advantage is greater than that of any other casino game but it's an inexpensive way to pass the time while you're dining. | It has the highest odds of any casino game.",51,0
There are even moonlight cruises for those who are romantically inclined. | Those who like romance can have moonlight cruises if they choose.,27,1
yeah that's right next door to us Connecticut's not that far away did she like it up here in Connecticut | She was fond of being in Connecticut.  ,35,1
"Yeah, because mom spent the whole hour picking out a gift for aunt Basia. | Yes, because mom spent an hour picking out a gift for aunt Basia.",35,1
since then uh we've made it um as as the friends start getting married and things like that we've made a tradition of uh having a a Thursday or well have have probably like a like a Thursday night bachelor party and a Friday golf day before the wedding | We have created a tradition of Thursday night bachelor parties.,66,1
"To reach the entrance, go back up David Street and turn left up a small alleyway. | The entrance is at the end of David Street and up an alleyway. ",37,1
Punches and needles carry a lethal threat | Needles can be deadly.,15,1
"The famous flea market is now located at Loring Kulit (literally Skin Lane ), near the city's stadium. | Loring Kulit is now home to the famous flea market.",37,1
"It must be said, that unlike other snobs, Czarek didn't exaggerate too much in his stories. | Czarek doesn't make too many exaggerations in his stories. ",42,1
" Securities Credit Transactions; Review of Regulation T, Credit by Brokers and Dealers | The transactions will be scrutinized.",23,0
"After touring the dusty hot archaeological sites of the Nile Valley, or tramping the noisy streets of Cairo, the Red Sea coast makes a welcome contrast. | The Red Sea is red.",38,0
"yeah yeah well i i uh i work with computers at work and then i come home and do and i have uh a little lap top at home that i just like to play with | I don't like working at home on my laptop, I just play games on it.",57,0
and so i got the first choice of the two hundred and fifty dollar bonds so i was in the upper deck in the twelfth row on the fifty yard line i wonder if that guy that's in the eleventh row see he bought thousand dollar bonds | I was in the upper deck because I got the $250 bonds.,67,1
And Clinton unfortunately did that as well--though it drew less attention than his other comments. | People are interested in what Clinton says or does.,30,1
i like Night Court in fact it's on right now | Night Court is on today.,20,1
Graves hid out in the deep woods. | Graves hid in open sight.,16,0
Exquisite harmony and refined symmetry are the keynotes of the mausoleum itself. | The mausoleum is ugly and asymmetrical.,26,0
well yeah but you know i need to be at the office too you know  i've just got to deal with all those other things that happen but | I spend most of my time at the office. ,44,0
The rule would also invite abuse. | There will be no abuse due to the rule.,19,0
"They stated that, in accordance with the Department's practice, publication of section 605(b) certifications in the Federal Register is treated as providing notice to SBA. | The Department's practice was not up to date yet still had to be followed.",55,0
"Anyone interested in ships will no doubt head first for the great port to inspect the freighters and tankers from Asia, Australia, Africa, and the Americas. | The first place someone who likes ships would go is the great port.",47,1
CONSTANT DOLLAR -A dollar value adjusted for changes in the average price level. | Constant dollar is a dollar value adjusted to average price level,29,1
"now the one thing i did approve of there was that we didn't have to be unanimous because it was a civil case | I agree that in a civil case, we didn't need to reach a unanimous decision.",46,1
"You know, Emily was a selfish old woman in her way.  | Emily was a selfish woman.",22,1
"If content did continue as a rate-setting factor, it would probably take a different form from what now exists. | If content did continue as a rate-setting factor, it would probably take a similar form from what now exists.",48,0
Before me was a man with a toothless smile. | The man was six feet tall and appeared elderly.,23,0
"The preamble to the proposed rule contained the information required under the Paperwork Reduction Act concerning the collections, including the needs and uses of the requirements, the number of estimated respondents, and the total annual burden hours. | The information was not contained in the proposed rule.",54,0
"On 15 August, thousands of locals make the annual pilgrimage to the church. | There is an annual pilgrimage that is held on 15 August.",33,1
"As you drive south from Dijon, be sure to get off the main road, the N74, onto the parallel D122, signposted as the Route des Grands Crus (Route of the Great Vintages). | As you travel south from Dijon, there is a sign post stating the Route des Grands Crus.",66,1
Hard copy documentation that is necessary to support invoice examination and payment authorizations is giving way to electronic forms which reduce retention and storage costs while concurrently enhancing access capabilities. | Payment authorizations require hard copy documentation.,42,1
"I fled into the west and within five days I was lost, out of water, and delirious with exhaustion. | I went east for two days.",32,0
The setting sun and blood moon painted the sky in dark red. | The sky was painted dark green by the setting sun and blood moon.,29,0
The Las Vegas Thunder hockey team (which is not affiliated with any NHL franchise) competes in the Thomas and Mack Ceter. | The hockey team in Las Vegas is called the Thunder.,38,1
"His name may be vanishing, but more than ever, he's everywhere. | Soon no one will speak his name. ",27,0
"The Securities and Exchange Commission (SEC) stated in its report to us that it was not required to prepare, and did not prepare, a cost-benefit analysis of the rule. | The cost-benefit analysis was never prepared because the SEC stated in a report that it was not required.",59,1
"And yet, toward the end of this book, just when I was about to file Huntington in the Pat Buchanan section of my brain, he underwent a miraculous transformation. | Huffington can now be trusted with reporting news.  ",45,0
"There are in fact dozens of underground limestone vaults attracting botanists and zoologists to witness their unique flora and fauna, but only three caves are open to the general public. | All of the caves are open to the public.",46,0
um  yeah because they're not as reliable as the government wants them to be | The government would like them to be more reliable.,29,1
" ""Come on,"" he said. | He said, ""Come on.""",16,1
"I looked down, at what was now the end of our train. | The end of the train was what I saw when I looked down.",30,1
"The girl counted the notes in a businesslike manner, secured them in her handbag, and rose. | The girl had counted the notes before burning them.",32,0
Some pursued strategic planning initiatives. | They used different planning initiatives.,14,0
"One of the worst-hit districts was Nada-ku, a burakumin stronghold that suffered a high casualty and death toll. | There were many casualties in Nada-ku.",37,1
RESEARCH AND DEVELOPMENT -Federal investment in research and development refers to those expenses incurred in support of the search for new or refined knowledge and ideas and for the application or use of such knowledge and ideas for the development of new or improved products and processes with the expectation of maintaining or increasing national economic productive capacity or yielding other future benefits. | Federal government doesn't conduct research.,75,0
" A hand closed over Dave's eyes, and the voice of the nurse whispered in his ear. | A nurse whispered to Dave.",28,1
U.S. diplomats will try to soothe tension between Taiwan and China. | The U.S. diplomats think it's a good idea to try and stop the tensions between Taiwan and China.,41,0
"right well the good stuff right | Wrong, I hate that stuff.",15,0
"Consequently, the volumes and percentages of total cost for La Poste do not include unaddressed mail. | Unaddressed mail isn't included in the total cost calculations for La Poste.",38,1
it's uh it's not by choice it's like everything everything else you know it's like if i want to do it i'll do it but you know it's like you know and uh you know i have a background i'm from Argentina | I have never been to Argentina.,65,0
"Just off the road (D4) to the falls is the Grand-Etang, a placid lake surrounded by forest with silence broken only by birds, insects, and fish that occasionally flip out of the water. | The lake is very tranquil",50,0
Russert offered the clip as an omen of the curse that would strike John Kennedy 30 years later. | Russert was sure the Kennedy curse existed.,33,0
The first is the Temple of Denderah some 60 km (43 miles) north. | Roughly 60 km north is the Temple of Denderah.,37,1
yeah i guess so but as far as the weight bearing | When it comes to the weight bearing however.,22,1
"There are, however, dozens of shops specializing in Tibetan antiques and other Tibetan souvenirs. | Many shops sell Tibetan antiques and souvenirs. ",28,1
"well they made it uh extremely uh easy for the employee yeah i can just especially if it's standard week they can just don't even have to get in hardly to log on to it just to put the initial command and then their employee number and away it goes | The system has multiple steps to log in with, all very specific.",70,0
"The Wordsworth Trust now manages the property and offers a guided tour of the cottage that provides insights into the life of the writer, his family, and his friends. | The Wordsworth Trust made a business of the study of Wordsworth's life.",49,1
"Like the shrines, the bridge is renewed every two decades. | Each time the bridge is renewed champagne bottles are broken on it.",27,0
"Protest against overcrowding, antiquated teaching, bureaucracy, and the very basis of the social system made the Sorbonne a focal point for unrest in 1968, a year of ferment throughout Europe. | Sorbonne was known as a communist hotbed in France since the days of Lenin.",57,0
"The other center has operated at Monroe High School in North Hills for two years and serves about 100 people each month, said Nancy Cervantes, an attorney for Neighborhood Legal Services. | They serve close to 100 every month.",50,1
"In the grand old lighthouse (and second prison), the Tour de la Lanterne, you will find prisoners' graffiti on the walls as you climb up to the balcony for a view over the city and the bay. | Some of the historic graffiti in the Tour de la Lanterne have been removed or censored.",63,0
The sharp tips of the crags pierced through the clouds like the grasping chipped fingers of a skeletal hand. | The crags lay motionless on the side of the mountain. ,36,0
"To get reporters to stop asking about Lewinsky, Clinton doesn't have to give them the truth, he just has to tire them out. | Clinton only needs to tire out reporters to keep them from asking about Lewinsky.",47,1
What is it? I asked solicitously.  | I asked what it was.,18,1
Be quick. | Do not waste a second.,11,0
This is one reason why some of us cringed when Ron Brown began taking planeloads of businessmen off on sales trips to China and so on. | Ron Brown shouldn't have taken the businessmen on sales trips to different countries.,48,0
Pick up a copy of the free handbook with color-coded floor plans at the information counter ' renovations and improvements are almost constant and exhibits may have moved since your last visit. | Pick up a copy of the handbook from the information counter for roughly ten dollars.,53,0
This estimate is based on 26 studies of the value of mortal risks. | This estimate is the only measure of its kind since this is still a fairly new subject.,36,0
A deep and shrill cry rolled out of the fog. | It was foggy and you could hear a cry. ,24,1
"Even Japan's disaffected youth, normally sporting dyed hair, nose-rings, and torn T-shirts (and whatever else constitutes the latest street fashions to be slavishly copied), will attend an important festival in an expensive traditional costume, perhaps indicating that, despite their parents' concerns about their superficial appearance, some old values have not been entirely abandoned. | There is no youth in Japan.",81,0
"They may also fear retaliation by other local employers, and often will not want to pursue a claim until after they leave the area. | They do not want to suffer for speaking up.",38,0
Each region has its own festivals or variations on the large national ones. | The national festivals all have regional variations.,24,1
I've always felt it was private. | I have never had any feeling about its publicity.,21,0
"uh the last movie that i saw i i don't go to that many so i'll just have to talk about the ones that i went to see but uh it was Awakenings with uh Robin Williams and uh Peter DeNiro | The last movie that i saw, since i i don't go to that many so i'll just have to talk about the ones that i went to see, but it was Awakenings with Robin Williams and Peter DeNiro",99,1
A backdoor appropriations victory is not exactly the strong-arming triumph a chief executive is supposed to win over Congress. | A chief executive can be victorious in a fight with Congress.,37,1
"LSC uses census data to determine funding across the nation, and according to the census, the state's poverty population fell from an estimated 1.2 million in 1990 to an estimated 968,000 in 2000. | Census data determines LSC's funding across the nation.",71,1
"We better turn them loose, said Red. | Red declared, we best let them free.",20,1
"Next door is the Hong Kong Space Museum and Theatre (open Monday, Wed?­nesday Friday 1 9pm; Sat?­ur?­day, Sunday 10am 9pm; closed Tuesday; admission HK$10 adults, HK$5 children; separate admission to theater). | The Hong Kong Space Museum and Theatre are open on Monday, Wednesday, and Friday.",82,1
"Respectfully yours, | Yours with respect",8,1
"Then he nodded his head vigorously, acknowledging the shouts from his enthusiastic supporters. | Then he nodded, noting the cries from his supporters.",28,1
Another knew all about dredging canals and the last one was an electronics engineer--a field in which Dave was far more competent. | Dave was great at everything.,33,0
Thus the vision and strategies suggested here must be seen and considered in the context of a series of dialogues on diversity that NLADA and LSC are holding throughout the year and in the context of the reports issued following those conversations. | The vision and strategies need to be considered to become less diverse.,60,0
"Trust or not, I suppose we will have to rely on each other all the same.' | I guess we have to depend on each other.",30,1
 Federal Communications  Service and Auction Rules for the 38. | Federal Communications Service and Auction Rules have never been put into place.,28,0
"In the future, Clinton and Blair say, false oppositions between competition and compassion, efficiency and equity, will be resolved. | Clinton feels that efficiency and equity cannot coexist, while Blair feels that this is a false opposition.",46,0
"Although he lauds his counterpart, Iwasaki, and the Long Beach community for their ideal marriage, Dudovitz had no regrets about his own stormy rise to power. | His counterpart is Dudovitz and they want to get married.",50,0
"Gates and Kinsley. | Both Gates and Kinsley, not only one of them.",19,1
"A large quantity of new generating capacity, consisting mostly of gas combined cycle units, has been built within the last several years. | No new generating capacity has been built recently",35,0
"Price Elasticity of Demand = One percent increase in the price of the ith good, p , brings about what percentage change in the household's demand for | Price Elasticity is also equal to the percentage change in personal demand.",45,0
"The restriction on speech is even more problematic because in cases where the attorney withdraws from a representation, the client is unlikely to find other counsel. | A client will likely have problems finding new legal counsel if his/er attorney withdraws.",47,1
"And, you know what they say---Today a peacock tomorrow a feather duster! | Today it's grand, tomorrow its drab ",28,1
"This may mean you'll have to help with nets or traps, an instructive experience. | You should avoid getting your hands dirty with nets or traps.",32,0
"Eight pages later, a tribute to Princess Diana emphasizes her embodiment of, yes,  Globalization has become the decade's most overused word, but at its heart, it embodies a real  technology has made this a planet of shared experiences. | The tribute to Princess Diana showed what she was like.",62,1
The career criminal program aimed at swift and certain justice by trying to expedite and strengthen processing of individuals who had long criminal histories at the time of apprehension. | The career criminal program aimed at justice.,40,1
yeah probably so cause and i'm out of out of good ideas for a hobby anyway so well it was good talking to you | I can think of lots of hobbies. ,37,0
"There are also cars, scooters, and taxis available for hire. | Cars are not available for rent.",22,0
This is refreshing. | This is revitalizing.,11,1
"But even the Standard , it seems, has its limits. | Even the Standard has it's limits.",23,1
that's incredible oh oh there's there's one thing i've got to ask you about the the dump Quayle movement i find that interesting | I have a very uninteresting question about the dump Quayle movement.,47,0
"we all would say who are in industry and everything we'd say hey this means business we ought to | This is just another business, not one really cares about it.",36,0
and it seems to me that you'd get a lot more uh information if your questions were heard if you were allowed to ask the witnesses things or if or the lawyers things or even the judge | I think you would be better informed if they enabled you to question the witnesses.,57,1
"Ceteris paribus, the more skewed the incumbent's route profit margin distribution, the more vulnerable the post is to entry. | A post may be vulnerable to entry if the incumbent's profit margin is skewed.",46,1
and what exactly are they going to do | What are they eating for breakfast?,17,0
"Buchanan can't reconcile his lifelong anti-communism with the anti-interventionist philosophy that supposedly unites his book, so when it comes to the Cold War he carves out an absurd  The extreme evil of communism, he says, warranted military action in places as far-flung as Vietnam or as minuscule as Nicaragua. | Buchanan supports the communists.",75,0
in fact they were they out drew the Cowboys there for quite a while | I am a fan of the Cowboys.,24,0
"All the incentives for antitrust enforcers--media adulation, professional recognition, and congressional budgetary rewards--push the government toward bagging the biggest game. | Incentives for antitrust enforcers are the primary reason that antitrust actions are identified and punished.",51,0
'You really don't speak Russian?' | I asked if she spoke Spanish.,18,0
"Early events surrounding the Indo-Aryans can be deduced from the later writings of the Rig-Veda (priestly hymns), Puranas (ancient tales of kings and gods), and the epic poems of the Mahabharata and Ramayana. | The earliest writings of the RIg-Veda had to do with Indo-Aryans.",69,0
beneficiaries by more than $3. | There are no beneficiaries.,15,0
"New Orleans Square has two of the best attractions, namely, Pirates of the Caribbean and the Haunted Mansion. | New Orleans Square is the home of the New Orleans Pelicans of the National Basketball Association.",40,0
"A mandrake swamp?""  ""For a mandrake-man, yes. | The narrarator wants to know if the swamp has mandrakes.",33,1
"The city is not merely beautiful coastlines, hit TV shows, opulent mansions in the hills, and the latest in celebrity gossip. | There is more to the city than TV shows, big houses and celebrities.",43,1
"The supreme self-made man, Bonaparte in 1804 became Emperor Napoleon at a coronation ceremony in which he audaciously took the crown of golden laurels from the pope and placed it on his own head. | Bonaparte was self-made.",52,1
I touched my knee. | I touched my nose.,12,0
"Social Security Administration, Income of the Population, 55 or Older, 1998, (Washington, D.C.: U.S. | The people above 55 also represent the DC equal as other people.",49,0
well that's a good way to look at it | Well that's broaching the topic with positivism..,25,1
"For a last panoramic sunset view of the city dominated by the terracotta cupola of the Duomo, take a bus or taxi to the vast Piazzale Michelangelo (anchored by a second copy of his David). | The Piazzale Michelangelo is anchored by a copy of ""Cat"".",57,0
The President's Energy Plan will improve eco-systems and water bodies by reducing NOx emissions. | Eco-systems will be improved by the President's Energy Plan.,35,1
canoeing uh water in it have you been camping much | Is camping something you've done often?,22,1
"It is sad to think that this peaceful culture survived in Jamaica for 800 years, only to disappear within 30 years of the arrival of European colonists. | It is very sad to ponder about how this peaceful culture survived in Jamaica.",51,1
"His involvement in Latin America was indicative of how he would mobilize resources to get something done, then go to such extremes he'd have to abandon the project. | He has never worked on a project that he didn't have to abandon. ",51,0
The choice of the most appropriate fiscal policy path is a policy decision to be made by the Congress and the President. | The President helps write fiscal policy.,32,1
Columbus spent some months at an Arawak settlement here before assistance arrived and he made his way back to Europe. | Columbus never received any help and stay at the Arawak settlement without ever returning to Europe. ,45,0
Nitrogen Oxides Emission Rate Reduction Program | Nitrogen oxides emission rate lowering program,15,1
"Right there, ma. | Right here, Dad.",12,0
"implementation of these restrictions, legal services attorneys are not permitted to initiate or participate in class action lawsuits. | Legal services attorneys must refer participants in a class action suit to someone else.",37,0
"You can always visit independently, but the venue, situated in the suburb of Marianao, is tricky to find, and you might arrive only to find no tickets remaining. | The venue in the suburb of Marianao is hard to find.",49,1
"Red said, ""It's awfully small for a space-ship."" | ""Awfully small for a space-ship, isn't it,"" Red stated.",35,1
But this new high-mindedness had in it the seeds of future discontent. | The high mindedness led to contentment. ,26,0
Summing  The Science of Reviewing Research. | The science of reviewing research is summarized here.,19,1
Obituaries recalled his career as a hard rock drummer (he was better known as Cozy) and did not mention the retired U.S. general who bears the same name. | He was a retired general as well as a drummer.,48,0
"and my wife who works at the same company was able to add me to to the uh dental insurance | If it wasn't for my wife, I wouldn't have dental insurance.",39,0
"The ancient library of Alexandria founded by Ptolemy I was said to be the greatest collection of manuscripts in the ancient world comprising some 70,000 items. | There is a big collection of manuscripts at Alexandria.",45,1
i know well that's where Texas Instruments is | I don't know the location of Texas Instruments.,23,0
how many did you get did you get two are they male or female does that make a difference | The males tend to be smaller than the females.,31,0
"We'll miss the train."" They started running. | We are not going to make it. They started running.",25,0
"During the Casino's heyday, the pedestrian Calle de la Plateraa (Street of Silversmiths), at right angles to the Traperaa, was full of practising craftsmen. | The craftsmen had brought their expertise and their willingness to work hard.",52,0
Alec and Kim Basinger actually did the deed in their sex scenes in The Getaway (1994)--unheard of in Hollywood. | Alec and Kim Basinger had real sex in The Getaway.,44,1
"According to the Enquirer , John Clark, who has been married to Redgrave for more than 30 years, fathered a child eight years ago by his personal assistant. | John Clark was only married to Redgrave for 3 years. ",52,0
"Presently, addresses are required on such pieces. | Any parcel may be sent anonymously. ",20,0
The open loggias of its magnificently sculpted octagonal stone stair?­case dominate the fa?­cade. | The loggias of the octagonal staircase are open.,38,1
She looks neither relaxed nor nervous. | She doesn't look relaxed or nervous.,18,1
Can't you see how a circus would jump at a chance to have these? | A show would be excited to acquire this.,28,1
We're all better off because feminists turned hitherto private topics into subjects of public debate. | We're all better off because feminists' work.,31,1
"To contribute to its strategic goal to restore and maintain the health of the land, BLM set an expectation for senior executives to understand and plan for the condition and use of public lands. | The BLM expects its managers to understand the use of public lands.",51,1
well that's good we we planted three pecan trees out front and every one of them died i told my husband this is the last one if it dies we're going to something else | All of the pecan trees died.,47,1
The drive to pay for free legal services will continue for the next two months. | They are going to keep asking for them to pay over the next two months.,34,1
"This was based on the change in air quality between the 1996 Base Year and each future year scenario. | The air quality worsened beginning from the Base Year, 1996.",42,0
2 POINT ESTIMATION TECHNIQUES | estimate one way,10,0
"Therefore, he took the risk, the great risk, of coming in here.  | It was risky for him to come here because the crowd was angry.",33,0
assess how effectively an agency is managing a system development contract. | Determine whether an agency is managing contracts efficiently.,23,1
You said he went north. | You said that he went northward.,15,1
Tommy that was all that mattered. | Tommy was only one of many meaningful things,17,0
oh okay that's that's an interesting thing so uh yeah that the only way that would be a disadvantage if the other guy's got a gun and fires when he sees his and it's on it's on the first shot uh i think that uh uh | We would be in a much better position if he had a gun.,72,0
"Built in a.d. 80, the four-tiered elliptical amphitheater seated 50,000 spectators. | Plays and bloodsports were shown inside on a weekly basis.",42,0
'It's...overwhelming.' | It wasn't very exciting at all.,19,0
a720 requires that the agency head submit a written statement of the actions taken by the agency on GAO's recommendations to the Senate Committee on Governmental Affairs and the House Committee on Government Reform not later than 60 days after the date of the report. | The house committee needs the written statement within 1000 days.,70,0
The Republican and Democratic platforms are littered with proposals that are not going to happen. | Both the Republicans and the Democrats have proposed things that won't become reality.,34,1
"The most popular boat trip from Stresa is to the Borromean Islands (Isole Borromee) (the 5-star hotel in Stresa of the same name was the setting for Hemingways' Farewell to Arms), celebrated for their Baroque palazzi and magnificent gardens. | The Borromean Islands are best known for their Baroque palazzi, elegant restaurants, and beautiful gardens.",81,0
"One must turn to the informative catalog, by guest curator Richard Kendall, to learn something of this unsavory episode in Degas' life, a further lesson that avant-garde art and retrograde politics often coexist. | Backwards politics and avant-garde art often exist in symbiosis. ",60,1
"Nonetheless, the experiences of the leading organizations suggest that the steps and practices discussed in this guide can assist agencies in successfully implementing GPRA. | The entire process is expected to take 6 months.",40,0
Drew was puzzled. | Drew was stumped at their behavior.,13,0
"Bayside Place is a thriving nighttime eating and entertainment district built alongside Hakata wharf in the old merchant district, with attractively illuminated sculptures adding to the atmosphere. | Bayside Place is has a lot of entertainment options.",45,1
My poor Emily.  | Emily has something lucky happened to Emily.,15,0
"If the RFP does not accurately and clearly describe the agency's requirements, or if the evaluation factors do not accurately reflect the agency's priorities, then the resulting acquisition may not meet user needs. | A clear request for proposal is the first step to a happy user.",56,1
yeah well that's exactly the way he feels is that he really hates to spend the time it takes a lot of time if he if he thinks it's going to be two hours it's four if you know whatever it always takes him twice as long but then when he's finished he's he always says well now you owe me three hundred dollars  and then he thinks that he has the money that that he can spend on something and he hasn't given it to someone else so he gets some satisfaction out of that although | He always estimates his projects' time accurately.,121,0
the computer is the the big advent of that i believe because it they can all hold such large data bases on anybody that all you have to do is touch a button and it appears | Computers have not had a significant impact on this.,48,0
The Mughal empire had five rulers in 12 years after Aurangzeb died. | The empire had way too many rulers. ,27,0
"Auditors should consider the results of previous audits and attestation engagements and follow up on known significant findings and recommendations that directly relate to the subject matter of the attestation engagement being undertaken. | When a current attestation engagement is underway, an auditor should review the results of previous audits and engagements to reference any significant findings that relate to the current engagement.",68,1
he was very good for Lubbock when he came to he did you know it was the same kind of thing he he he had a lot of good results | He had a lot of good results in Lubbock.,42,1
It also creates a presumption that it will be treated. | This promotes the expectation that treatment will begin.,22,1
 The egg tilted and soared. | The egg was at a stand-still.,17,0
"In 2002, 55 TIG awards were granted. | There were only 40 awards granted.",26,0
('We're going to steal the Internet's thunder! | The Internet will not know who we are.,24,0
Jon collected the head and wrapped it in the scout's leather cloak. | Someone had been beheaded.,22,0
"This must be Prudie's week for identifying with her correspondents, for she could not agree with you more. | Prudie identifies with her correspondents when she agrees with them.",37,1
The agency's inhouse facility engineering staff exist to support the agency's mission. | The agency's inhouse facility staff is there to support the mission and they have done a great job so far.,44,0
"Unlike most industrial nations, there is no exemption from the monopoly based on weight or price. | In this country, the monopoly tightly controls production.",30,0
okay okay um yeah that's what it said to discuss some maybe a recipe well it says why would you what you would have for a dinner party um this is strange because i pressed one and i thought it said begin | In have a dinner party tonight that I need some recipes for. ,60,0
This time-consuming work is exquisite and correspondingly expensive. | The work is cheap to have done.,21,0
